SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '12.6863', 'loss': '12.6863'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '6.1053', 'loss': '6.1053'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.3790', 'loss': '6.3790'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '7.7699', 'loss': '7.7699'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '1.2028', 'loss': '1.2028'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '4.3444', 'loss': '4.3444'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.1711', 'loss': '4.1711'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '8.3827', 'loss': '8.3827'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.0380', 'loss': '2.0380'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '7.1882', 'loss': '7.1882'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '3.8790', 'loss': '3.8790'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.7351', 'loss': '3.7351'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '4.0379', 'loss': '4.0379'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '4.0077', 'loss': '4.0077'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '2.7803', 'loss': '2.7803'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '2.5094', 'loss': '2.5094'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '3.2817', 'loss': '3.2817'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '4.9459', 'loss': '4.9459'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.7296', 'loss': '1.7296'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '5.1070', 'loss': '5.1070'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.1727', 'loss': '2.1727'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '1.3978', 'loss': '1.3978'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '2.1156', 'loss': '2.1156'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.3685', 'loss': '1.3685'}
Val | Epoch: 1 | {'rmse': '15.949', 'pearson': '0.818', 'r2': '0.599', 'spearmanr': '0.709'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '0.9943', 'loss': '0.9943'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '3.0706', 'loss': '3.0706'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '2.7287', 'loss': '2.7287'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '5.0968', 'loss': '5.0968'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '1.9973', 'loss': '1.9973'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '4.8061', 'loss': '4.8061'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '2.3226', 'loss': '2.3226'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '2.3794', 'loss': '2.3794'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '3.2399', 'loss': '3.2399'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '1.2097', 'loss': '1.2097'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '1.4047', 'loss': '1.4047'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '0.8975', 'loss': '0.8975'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '2.1324', 'loss': '2.1324'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '1.6320', 'loss': '1.6320'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '1.0081', 'loss': '1.0081'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '1.1383', 'loss': '1.1383'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '2.1260', 'loss': '2.1260'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '1.6131', 'loss': '1.6131'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '3.5695', 'loss': '3.5695'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '1.2895', 'loss': '1.2895'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '1.0226', 'loss': '1.0226'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '6.3352', 'loss': '6.3352'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '1.8189', 'loss': '1.8189'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '0.7926', 'loss': '0.7926'}
Val | Epoch: 2 | {'rmse': '10.294', 'pearson': '0.922', 'r2': '0.833', 'spearmanr': '0.836'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '1.2606', 'loss': '1.2606'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '0.9969', 'loss': '0.9969'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '0.9188', 'loss': '0.9188'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '0.2809', 'loss': '0.2809'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '1.5053', 'loss': '1.5053'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '0.7173', 'loss': '0.7173'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '0.2399', 'loss': '0.2399'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '1.8857', 'loss': '1.8857'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '1.4914', 'loss': '1.4914'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '0.8919', 'loss': '0.8919'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '6.4667', 'loss': '6.4667'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '0.6441', 'loss': '0.6441'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '1.0369', 'loss': '1.0369'}
