SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.6241', 'loss': '9.6241'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '7.1002', 'loss': '7.1002'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '3.4334', 'loss': '3.4334'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '3.8216', 'loss': '3.8216'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '2.1232', 'loss': '2.1232'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '9.9773', 'loss': '9.9773'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '6.9627', 'loss': '6.9627'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '7.7833', 'loss': '7.7833'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '3.7686', 'loss': '3.7686'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '8.4178', 'loss': '8.4178'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '1.6704', 'loss': '1.6704'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '5.0724', 'loss': '5.0724'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '4.6495', 'loss': '4.6495'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.6162', 'loss': '3.6162'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '1.8913', 'loss': '1.8913'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '2.0940', 'loss': '2.0940'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '4.1642', 'loss': '4.1642'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '4.9770', 'loss': '4.9770'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.3654', 'loss': '2.3654'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '3.0711', 'loss': '3.0711'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.1281', 'loss': '2.1281'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '1.1039', 'loss': '1.1039'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '4.6594', 'loss': '4.6594'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '8.5192', 'loss': '8.5192'}
Val | Epoch: 1 | {'rmse': '16.250', 'pearson': '0.816', 'r2': '0.596', 'spearmanr': '0.875'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '2.4486', 'loss': '2.4486'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '5.4711', 'loss': '5.4711'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '2.5953', 'loss': '2.5953'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '2.7501', 'loss': '2.7501'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '1.3919', 'loss': '1.3919'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '4.9136', 'loss': '4.9136'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '2.0187', 'loss': '2.0187'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '2.7449', 'loss': '2.7449'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '0.4797', 'loss': '0.4797'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '2.0859', 'loss': '2.0859'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '1.4279', 'loss': '1.4279'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '3.4133', 'loss': '3.4133'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '0.7983', 'loss': '0.7983'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '1.2962', 'loss': '1.2962'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '0.4436', 'loss': '0.4436'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '1.1826', 'loss': '1.1826'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '2.6632', 'loss': '2.6632'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '1.5390', 'loss': '1.5390'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '0.8819', 'loss': '0.8819'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '1.1012', 'loss': '1.1012'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '0.8357', 'loss': '0.8357'}
