SEED FROM ARGS.
Train | Epoch: 1 | Time: 2.588744878768921 | Step: 0 / 285 | {'loss_reg': '0.1067', 'loss': '0.1067'}
Train | Epoch: 1 | Time: 8.08880352973938 | Step: 10 / 285 | {'loss_reg': '0.0779', 'loss': '0.0779'}
Train | Epoch: 1 | Time: 8.169675827026367 | Step: 20 / 285 | {'loss_reg': '0.0752', 'loss': '0.0752'}
Train | Epoch: 1 | Time: 8.314149141311646 | Step: 30 / 285 | {'loss_reg': '0.0740', 'loss': '0.0740'}
Train | Epoch: 1 | Time: 8.116841793060303 | Step: 40 / 285 | {'loss_reg': '0.0749', 'loss': '0.0749'}
Train | Epoch: 1 | Time: 8.287716150283813 | Step: 50 / 285 | {'loss_reg': '0.0687', 'loss': '0.0687'}
Train | Epoch: 1 | Time: 7.895068645477295 | Step: 60 / 285 | {'loss_reg': '0.0707', 'loss': '0.0707'}
Train | Epoch: 1 | Time: 8.037295818328857 | Step: 70 / 285 | {'loss_reg': '0.0667', 'loss': '0.0667'}
Train | Epoch: 1 | Time: 7.891586780548096 | Step: 80 / 285 | {'loss_reg': '0.0643', 'loss': '0.0643'}
Train | Epoch: 1 | Time: 8.060810565948486 | Step: 90 / 285 | {'loss_reg': '0.0646', 'loss': '0.0646'}
Train | Epoch: 1 | Time: 7.838501214981079 | Step: 100 / 285 | {'loss_reg': '0.0650', 'loss': '0.0650'}
Train | Epoch: 1 | Time: 8.126828670501709 | Step: 110 / 285 | {'loss_reg': '0.0618', 'loss': '0.0618'}
Train | Epoch: 1 | Time: 8.124931335449219 | Step: 120 / 285 | {'loss_reg': '0.0628', 'loss': '0.0628'}
Train | Epoch: 1 | Time: 8.184622526168823 | Step: 130 / 285 | {'loss_reg': '0.0608', 'loss': '0.0608'}
Train | Epoch: 1 | Time: 7.986443519592285 | Step: 140 / 285 | {'loss_reg': '0.0617', 'loss': '0.0617'}
Train | Epoch: 1 | Time: 8.191556930541992 | Step: 150 / 285 | {'loss_reg': '0.0587', 'loss': '0.0587'}
Train | Epoch: 1 | Time: 8.174540996551514 | Step: 160 / 285 | {'loss_reg': '0.0579', 'loss': '0.0579'}
Train | Epoch: 1 | Time: 8.688544750213623 | Step: 170 / 285 | {'loss_reg': '0.0569', 'loss': '0.0569'}
Train | Epoch: 1 | Time: 9.157419681549072 | Step: 180 / 285 | {'loss_reg': '0.0568', 'loss': '0.0568'}
Train | Epoch: 1 | Time: 8.801985025405884 | Step: 190 / 285 | {'loss_reg': '0.0575', 'loss': '0.0575'}
Train | Epoch: 1 | Time: 8.788696527481079 | Step: 200 / 285 | {'loss_reg': '0.0562', 'loss': '0.0562'}
Train | Epoch: 1 | Time: 8.681923151016235 | Step: 210 / 285 | {'loss_reg': '0.0547', 'loss': '0.0547'}
