SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.2111', 'loss_triplet': '1.0300', 'loss': '10.2412'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '2.1192', 'loss_triplet': '0.2836', 'loss': '2.4028'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.4006', 'loss_triplet': '0.5282', 'loss': '6.9289'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '9.2576', 'loss_triplet': '0.6530', 'loss': '9.9106'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '5.5787', 'loss_triplet': '0.4538', 'loss': '6.0325'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.4880', 'loss_triplet': '0.3408', 'loss': '6.8288'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.3325', 'loss_triplet': '0.2286', 'loss': '4.5610'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '6.3402', 'loss_triplet': '0.7547', 'loss': '7.0950'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '5.5097', 'loss_triplet': '0.1186', 'loss': '5.6283'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '7.5607', 'loss_triplet': '0.2212', 'loss': '7.7819'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '6.7707', 'loss_triplet': '0.2645', 'loss': '7.0352'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '7.0203', 'loss_triplet': '0.1329', 'loss': '7.1533'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '2.9761', 'loss_triplet': '0.2033', 'loss': '3.1794'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.1515', 'loss_triplet': '0.3356', 'loss': '3.4871'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '2.8604', 'loss_triplet': '0.2655', 'loss': '3.1260'}
