SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.1271', 'loss_triplet': '1.0422', 'loss': '10.1694'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '4.1547', 'loss_triplet': '0.2334', 'loss': '4.3881'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '8.0208', 'loss_triplet': '0.0747', 'loss': '8.0955'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.4604', 'loss_triplet': '0.1223', 'loss': '6.5827'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '6.5870', 'loss_triplet': '0.1191', 'loss': '6.7061'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '5.5766', 'loss_triplet': '0.2871', 'loss': '5.8636'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.0360', 'loss_triplet': '0.2389', 'loss': '4.2749'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '1.9928', 'loss_triplet': '0.2281', 'loss': '2.2209'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.3792', 'loss_triplet': '0.1659', 'loss': '2.5451'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '7.2394', 'loss_triplet': '0.5282', 'loss': '7.7677'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '4.2330', 'loss_triplet': '0.2525', 'loss': '4.4856'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.8143', 'loss_triplet': '0.6796', 'loss': '4.4939'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.3995', 'loss_triplet': '1.7349', 'loss': '5.1343'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '0.5366', 'loss_triplet': '1.2499', 'loss': '1.7866'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '1.9841', 'loss_triplet': '1.2017', 'loss': '3.1858'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.6535', 'loss_triplet': '0.6504', 'loss': '2.3040'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '1.6305', 'loss_triplet': '0.5244', 'loss': '2.1550'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '7.7092', 'loss_triplet': '0.2925', 'loss': '8.0017'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.0886', 'loss_triplet': '0.5966', 'loss': '1.6852'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '1.8097', 'loss_triplet': '0.2039', 'loss': '2.0137'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.3544', 'loss_triplet': '0.1589', 'loss': '2.5133'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.3688', 'loss_triplet': '0.4556', 'loss': '2.8245'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '4.0822', 'loss_triplet': '0.4372', 'loss': '4.5194'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.3444', 'loss_triplet': '0.2884', 'loss': '1.6328'}
Val | Epoch: 1 | {'rmse': '14.436', 'pearson': '0.833', 'r2': '0.691', 'spearmanr': '0.804'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '8.5385', 'loss_triplet': '0.1648', 'loss': '8.7033'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '1.6380', 'loss_triplet': '0.4444', 'loss': '2.0824'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '2.6679', 'loss_triplet': '0.4446', 'loss': '3.1125'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '0.7681', 'loss_triplet': '0.3941', 'loss': '1.1622'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '0.1236', 'loss_triplet': '0.4955', 'loss': '0.6191'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '2.8455', 'loss_triplet': '0.4202', 'loss': '3.2657'}
