SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.2111', 'loss': '9.2111'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '2.1270', 'loss': '2.1270'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.3185', 'loss': '6.3185'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '9.2183', 'loss': '9.2183'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '5.6499', 'loss': '5.6499'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.9874', 'loss': '6.9874'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '5.0350', 'loss': '5.0350'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '5.1838', 'loss': '5.1838'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '5.5903', 'loss': '5.5903'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '8.7118', 'loss': '8.7118'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '6.9255', 'loss': '6.9255'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '6.3472', 'loss': '6.3472'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.4720', 'loss': '3.4720'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.2095', 'loss': '3.2095'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '2.3959', 'loss': '2.3959'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '4.4232', 'loss': '4.4232'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '4.2763', 'loss': '4.2763'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '3.0148', 'loss': '3.0148'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.9218', 'loss': '1.9218'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.7986', 'loss': '2.7986'}
