SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '6.7482', 'loss': '6.7482'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '7.1337', 'loss': '7.1337'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '8.4998', 'loss': '8.4998'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '8.1971', 'loss': '8.1971'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '8.5708', 'loss': '8.5708'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '9.0537', 'loss': '9.0537'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '5.5461', 'loss': '5.5461'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '4.3904', 'loss': '4.3904'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.9876', 'loss': '2.9876'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '7.6563', 'loss': '7.6563'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '2.1700', 'loss': '2.1700'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '6.3128', 'loss': '6.3128'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '6.4178', 'loss': '6.4178'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '6.7149', 'loss': '6.7149'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.2967', 'loss': '3.2967'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '4.9586', 'loss': '4.9586'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '6.2468', 'loss': '6.2468'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '4.2315', 'loss': '4.2315'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.2041', 'loss': '2.2041'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '6.3050', 'loss': '6.3050'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '3.9593', 'loss': '3.9593'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '5.3756', 'loss': '5.3756'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '8.2718', 'loss': '8.2718'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '3.0639', 'loss': '3.0639'}
Val | Epoch: 1 | {'rmse': '16.701', 'pearson': '0.729', 'r2': '0.531', 'spearmanr': '0.792'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '3.7202', 'loss': '3.7202'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '3.8372', 'loss': '3.8372'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '1.4421', 'loss': '1.4421'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '4.3548', 'loss': '4.3548'}
