SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.2111', 'loss_triplet': '1.0300', 'loss': '10.2412'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '2.1191', 'loss_triplet': '0.2836', 'loss': '2.4026'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.4013', 'loss_triplet': '0.5278', 'loss': '6.9290'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '9.2593', 'loss_triplet': '0.6523', 'loss': '9.9116'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '5.5800', 'loss_triplet': '0.4538', 'loss': '6.0338'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.4898', 'loss_triplet': '0.3443', 'loss': '6.8341'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.3414', 'loss_triplet': '0.2344', 'loss': '4.5758'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '6.3050', 'loss_triplet': '0.7577', 'loss': '7.0628'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '5.5181', 'loss_triplet': '0.1162', 'loss': '5.6344'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '7.6392', 'loss_triplet': '0.2218', 'loss': '7.8610'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '6.7308', 'loss_triplet': '0.2613', 'loss': '6.9921'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '7.1628', 'loss_triplet': '0.1340', 'loss': '7.2968'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '2.7785', 'loss_triplet': '0.1663', 'loss': '2.9448'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.0453', 'loss_triplet': '0.3498', 'loss': '3.3951'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '2.9278', 'loss_triplet': '0.2572', 'loss': '3.1850'}
