SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '6.0593', 'loss': '6.0593'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '13.3789', 'loss': '13.3789'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.7255', 'loss': '6.7255'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '5.9897', 'loss': '5.9897'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '9.8768', 'loss': '9.8768'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '3.8485', 'loss': '3.8485'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.7109', 'loss': '4.7109'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '2.6259', 'loss': '2.6259'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.8034', 'loss': '2.8034'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '4.0060', 'loss': '4.0060'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '2.8236', 'loss': '2.8236'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.6881', 'loss': '3.6881'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '7.2737', 'loss': '7.2737'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '1.1510', 'loss': '1.1510'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '4.9038', 'loss': '4.9038'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '2.4420', 'loss': '2.4420'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '6.4126', 'loss': '6.4126'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '2.4715', 'loss': '2.4715'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.8643', 'loss': '2.8643'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '3.6643', 'loss': '3.6643'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '3.0409', 'loss': '3.0409'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '1.0331', 'loss': '1.0331'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '2.7354', 'loss': '2.7354'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '2.8388', 'loss': '2.8388'}
Val | Epoch: 1 | {'rmse': '14.019', 'pearson': '0.875', 'r2': '0.676', 'spearmanr': '0.759'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '1.2997', 'loss': '1.2997'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '2.4586', 'loss': '2.4586'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '1.7102', 'loss': '1.7102'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.2776', 'loss': '1.2776'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '2.6102', 'loss': '2.6102'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '2.4926', 'loss': '2.4926'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.9846', 'loss': '1.9846'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '1.9093', 'loss': '1.9093'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '1.8288', 'loss': '1.8288'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '7.0090', 'loss': '7.0090'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '5.1528', 'loss': '5.1528'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '2.6927', 'loss': '2.6927'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '1.7667', 'loss': '1.7667'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '7.6791', 'loss': '7.6791'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '3.3325', 'loss': '3.3325'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '2.1402', 'loss': '2.1402'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '7.2277', 'loss': '7.2277'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '1.1820', 'loss': '1.1820'}
