SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.9206', 'loss_triplet': '1.0378', 'loss': '10.9585'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '10.6845', 'loss_triplet': '0.1272', 'loss': '10.8117'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '4.4278', 'loss_triplet': '0.1333', 'loss': '4.5611'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '2.7487', 'loss_triplet': '0.0953', 'loss': '2.8440'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '4.5797', 'loss_triplet': '0.1329', 'loss': '4.7125'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.4910', 'loss_triplet': '0.0719', 'loss': '6.5628'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '2.2834', 'loss_triplet': '0.0647', 'loss': '2.3481'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '2.0732', 'loss_triplet': '0.0705', 'loss': '2.1438'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.9076', 'loss_triplet': '0.2164', 'loss': '3.1240'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '2.4659', 'loss_triplet': '0.1270', 'loss': '2.5929'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '4.4150', 'loss_triplet': '0.0607', 'loss': '4.4756'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '6.7854', 'loss_triplet': '0.0625', 'loss': '6.8479'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '1.6879', 'loss_triplet': '0.0663', 'loss': '1.7542'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '5.8957', 'loss_triplet': '0.1512', 'loss': '6.0469'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.9690', 'loss_triplet': '0.0892', 'loss': '4.0582'}
