SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '12.9729', 'loss_triplet': '1.0762', 'loss': '14.0491'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '9.1166', 'loss_triplet': '0.2272', 'loss': '9.3437'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '2.5367', 'loss_triplet': '0.1584', 'loss': '2.6951'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.3388', 'loss_triplet': '0.2888', 'loss': '6.6276'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '7.8539', 'loss_triplet': '1.2422', 'loss': '9.0961'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '7.6781', 'loss_triplet': '0.9522', 'loss': '8.6303'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '6.8427', 'loss_triplet': '0.1751', 'loss': '7.0179'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '5.3878', 'loss_triplet': '0.2444', 'loss': '5.6321'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '4.6239', 'loss_triplet': '0.1067', 'loss': '4.7306'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '3.5004', 'loss_triplet': '0.3331', 'loss': '3.8334'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '1.6374', 'loss_triplet': '0.8863', 'loss': '2.5238'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.7753', 'loss_triplet': '1.0861', 'loss': '4.8613'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '4.9108', 'loss_triplet': '0.9299', 'loss': '5.8406'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.0193', 'loss_triplet': '1.1711', 'loss': '4.1903'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '4.8551', 'loss_triplet': '0.4398', 'loss': '5.2950'}
