SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '14.4279', 'loss_triplet': '1.0487', 'loss': '15.4766'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '2.4897', 'loss_triplet': '0.2272', 'loss': '2.7169'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.2963', 'loss_triplet': '0.3527', 'loss': '6.6489'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.1293', 'loss_triplet': '0.3786', 'loss': '6.5078'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '4.1065', 'loss_triplet': '0.2758', 'loss': '4.3823'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '7.1828', 'loss_triplet': '0.1272', 'loss': '7.3100'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.0164', 'loss_triplet': '0.2535', 'loss': '4.2698'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '10.8144', 'loss_triplet': '0.1434', 'loss': '10.9578'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '1.0506', 'loss_triplet': '0.1461', 'loss': '1.1967'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '6.1929', 'loss_triplet': '0.5420', 'loss': '6.7349'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '4.2160', 'loss_triplet': '0.9846', 'loss': '5.2006'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '2.8763', 'loss_triplet': '0.4358', 'loss': '3.3121'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '6.6233', 'loss_triplet': '0.5944', 'loss': '7.2178'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '4.0394', 'loss_triplet': '0.5246', 'loss': '4.5640'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.6424', 'loss_triplet': '0.6932', 'loss': '4.3356'}
