SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '12.7471', 'loss': '12.7471'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '7.3175', 'loss': '7.3175'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '8.0584', 'loss': '8.0584'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '8.6692', 'loss': '8.6692'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '7.4457', 'loss': '7.4457'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '5.4284', 'loss': '5.4284'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.7433', 'loss': '4.7433'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '7.9307', 'loss': '7.9307'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.7983', 'loss': '2.7983'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '10.4686', 'loss': '10.4686'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '2.2557', 'loss': '2.2557'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.7492', 'loss': '3.7492'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '6.3518', 'loss': '6.3518'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '9.5266', 'loss': '9.5266'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '1.5508', 'loss': '1.5508'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '4.5831', 'loss': '4.5831'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '2.2992', 'loss': '2.2992'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '3.5443', 'loss': '3.5443'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.0747', 'loss': '2.0747'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '5.0418', 'loss': '5.0418'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '3.4360', 'loss': '3.4360'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '7.4422', 'loss': '7.4422'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '3.6389', 'loss': '3.6389'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.8447', 'loss': '1.8447'}
Val | Epoch: 1 | {'rmse': '14.587', 'pearson': '0.858', 'r2': '0.685', 'spearmanr': '0.726'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '1.0646', 'loss': '1.0646'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '2.6318', 'loss': '2.6318'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '3.3705', 'loss': '3.3705'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '5.1377', 'loss': '5.1377'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '0.4799', 'loss': '0.4799'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '2.2256', 'loss': '2.2256'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '2.1153', 'loss': '2.1153'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '2.3223', 'loss': '2.3223'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '1.6718', 'loss': '1.6718'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '0.8515', 'loss': '0.8515'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '3.3070', 'loss': '3.3070'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '3.2523', 'loss': '3.2523'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '6.2940', 'loss': '6.2940'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '0.7674', 'loss': '0.7674'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '2.4379', 'loss': '2.4379'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '1.3535', 'loss': '1.3535'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '2.3838', 'loss': '2.3838'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '2.6420', 'loss': '2.6420'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '1.2336', 'loss': '1.2336'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '1.5155', 'loss': '1.5155'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '0.9963', 'loss': '0.9963'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '2.4210', 'loss': '2.4210'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '1.4904', 'loss': '1.4904'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '1.5902', 'loss': '1.5902'}
Val | Epoch: 2 | {'rmse': '13.299', 'pearson': '0.860', 'r2': '0.738', 'spearmanr': '0.840'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '1.2981', 'loss': '1.2981'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '2.3735', 'loss': '2.3735'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '3.1912', 'loss': '3.1912'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '1.2241', 'loss': '1.2241'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '1.1121', 'loss': '1.1121'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '1.7104', 'loss': '1.7104'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '1.8927', 'loss': '1.8927'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '2.7417', 'loss': '2.7417'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '0.6583', 'loss': '0.6583'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '0.5848', 'loss': '0.5848'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '2.4934', 'loss': '2.4934'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '7.1401', 'loss': '7.1401'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '4.4108', 'loss': '4.4108'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '0.5748', 'loss': '0.5748'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '0.5709', 'loss': '0.5709'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '0.8622', 'loss': '0.8622'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '0.9771', 'loss': '0.9771'}
