SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '14.4279', 'loss_triplet': '1.0487', 'loss': '15.4766'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '2.4892', 'loss_triplet': '0.2272', 'loss': '2.7164'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.2962', 'loss_triplet': '0.3528', 'loss': '6.6490'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.1300', 'loss_triplet': '0.3788', 'loss': '6.5088'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '4.1131', 'loss_triplet': '0.2759', 'loss': '4.3890'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '7.1964', 'loss_triplet': '0.1278', 'loss': '7.3242'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.0111', 'loss_triplet': '0.2527', 'loss': '4.2638'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '10.8567', 'loss_triplet': '0.1446', 'loss': '11.0012'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '1.0185', 'loss_triplet': '0.1443', 'loss': '1.1628'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '6.2030', 'loss_triplet': '0.5163', 'loss': '6.7193'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '4.1603', 'loss_triplet': '0.8725', 'loss': '5.0328'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '2.7304', 'loss_triplet': '0.3673', 'loss': '3.0978'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '6.3040', 'loss_triplet': '0.5347', 'loss': '6.8387'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '4.4054', 'loss_triplet': '0.5650', 'loss': '4.9704'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.3983', 'loss_triplet': '0.6489', 'loss': '4.0471'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.8050', 'loss_triplet': '0.2423', 'loss': '2.0473'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '3.4561', 'loss_triplet': '0.4694', 'loss': '3.9255'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '1.2562', 'loss_triplet': '0.4949', 'loss': '1.7511'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.2215', 'loss_triplet': '0.3439', 'loss': '1.5654'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.4899', 'loss_triplet': '0.5538', 'loss': '3.0437'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '3.5545', 'loss_triplet': '0.3620', 'loss': '3.9164'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '3.1308', 'loss_triplet': '0.1730', 'loss': '3.3038'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '1.3933', 'loss_triplet': '1.2493', 'loss': '2.6426'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '2.8170', 'loss_triplet': '0.2602', 'loss': '3.0772'}
Val | Epoch: 1 | {'rmse': '11.797', 'pearson': '0.897', 'r2': '0.794', 'spearmanr': '0.811'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '1.7378', 'loss_triplet': '0.4513', 'loss': '2.1891'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '1.1046', 'loss_triplet': '0.2221', 'loss': '1.3267'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '2.7022', 'loss_triplet': '0.2190', 'loss': '2.9212'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.1672', 'loss_triplet': '0.3397', 'loss': '1.5069'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '1.4209', 'loss_triplet': '0.2175', 'loss': '1.6384'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '1.5659', 'loss_triplet': '0.1662', 'loss': '1.7321'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.2622', 'loss_triplet': '0.2151', 'loss': '1.4773'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '7.4676', 'loss_triplet': '0.2564', 'loss': '7.7240'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '2.0591', 'loss_triplet': '0.4830', 'loss': '2.5421'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '1.7487', 'loss_triplet': '0.3086', 'loss': '2.0573'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '0.4045', 'loss_triplet': '0.3734', 'loss': '0.7778'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '0.5614', 'loss_triplet': '0.4511', 'loss': '1.0125'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '2.5955', 'loss_triplet': '0.4678', 'loss': '3.0633'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '2.1505', 'loss_triplet': '0.2914', 'loss': '2.4418'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '1.7604', 'loss_triplet': '0.4604', 'loss': '2.2207'}
