SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.1271', 'loss': '9.1271'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '4.1168', 'loss': '4.1168'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.5902', 'loss': '6.5902'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '7.3242', 'loss': '7.3242'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '7.7072', 'loss': '7.7072'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '7.1775', 'loss': '7.1775'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '5.5510', 'loss': '5.5510'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '4.5539', 'loss': '4.5539'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '5.1203', 'loss': '5.1203'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '7.7458', 'loss': '7.7458'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '8.7318', 'loss': '8.7318'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.5385', 'loss': '3.5385'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '6.5398', 'loss': '6.5398'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '0.5160', 'loss': '0.5160'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '1.9820', 'loss': '1.9820'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.4983', 'loss': '1.4983'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '0.8763', 'loss': '0.8763'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '2.5087', 'loss': '2.5087'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.4046', 'loss': '1.4046'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '1.6791', 'loss': '1.6791'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.6356', 'loss': '2.6356'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.6609', 'loss': '2.6609'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '2.7835', 'loss': '2.7835'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.5025', 'loss': '1.5025'}
Val | Epoch: 1 | {'rmse': '14.880', 'pearson': '0.850', 'r2': '0.672', 'spearmanr': '0.803'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '5.3800', 'loss': '5.3800'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '1.2636', 'loss': '1.2636'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '0.7082', 'loss': '0.7082'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '3.6557', 'loss': '3.6557'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '6.5692', 'loss': '6.5692'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '2.2694', 'loss': '2.2694'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.3333', 'loss': '1.3333'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '1.8655', 'loss': '1.8655'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '0.6638', 'loss': '0.6638'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '1.2820', 'loss': '1.2820'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '2.4568', 'loss': '2.4568'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '1.0347', 'loss': '1.0347'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '6.8947', 'loss': '6.8947'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '0.9175', 'loss': '0.9175'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '1.8520', 'loss': '1.8520'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '0.6017', 'loss': '0.6017'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '4.1609', 'loss': '4.1609'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '0.9616', 'loss': '0.9616'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '1.8428', 'loss': '1.8428'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '4.2954', 'loss': '4.2954'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '1.6350', 'loss': '1.6350'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '7.6204', 'loss': '7.6204'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '3.3287', 'loss': '3.3287'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '1.0117', 'loss': '1.0117'}
Val | Epoch: 2 | {'rmse': '11.728', 'pearson': '0.898', 'r2': '0.796', 'spearmanr': '0.843'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '2.1511', 'loss': '2.1511'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '2.0636', 'loss': '2.0636'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '3.3390', 'loss': '3.3390'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '0.7394', 'loss': '0.7394'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '3.2457', 'loss': '3.2457'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '0.6450', 'loss': '0.6450'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '0.5617', 'loss': '0.5617'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '2.1994', 'loss': '2.1994'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '0.7521', 'loss': '0.7521'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '6.8070', 'loss': '6.8070'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '2.4857', 'loss': '2.4857'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '0.6537', 'loss': '0.6537'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '2.7377', 'loss': '2.7377'}
