SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '13.9329', 'loss': '13.9329'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '4.6321', 'loss': '4.6321'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '3.9878', 'loss': '3.9878'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.6553', 'loss': '6.6553'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '3.9602', 'loss': '3.9602'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.4214', 'loss': '6.4214'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '5.5356', 'loss': '5.5356'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '2.2241', 'loss': '2.2241'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '4.7157', 'loss': '4.7157'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '3.8819', 'loss': '3.8819'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '2.6162', 'loss': '2.6162'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '1.5416', 'loss': '1.5416'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '1.0599', 'loss': '1.0599'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '4.9176', 'loss': '4.9176'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '2.3533', 'loss': '2.3533'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.7559', 'loss': '1.7559'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '5.7726', 'loss': '5.7726'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '2.9509', 'loss': '2.9509'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.1240', 'loss': '2.1240'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '6.8783', 'loss': '6.8783'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '0.9558', 'loss': '0.9558'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.4676', 'loss': '2.4676'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '2.4765', 'loss': '2.4765'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '2.7360', 'loss': '2.7360'}
Val | Epoch: 1 | {'rmse': '13.262', 'pearson': '0.897', 'r2': '0.704', 'spearmanr': '0.837'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '2.6788', 'loss': '2.6788'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '1.3005', 'loss': '1.3005'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '1.8883', 'loss': '1.8883'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.8198', 'loss': '1.8198'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '1.6768', 'loss': '1.6768'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '3.2523', 'loss': '3.2523'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '2.1647', 'loss': '2.1647'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '0.9694', 'loss': '0.9694'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '0.8117', 'loss': '0.8117'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '3.1118', 'loss': '3.1118'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '6.0657', 'loss': '6.0657'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '3.6613', 'loss': '3.6613'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '3.4841', 'loss': '3.4841'}
