SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '14.4279', 'loss': '14.4279'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '2.7006', 'loss': '2.7006'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.3285', 'loss': '6.3285'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '7.9870', 'loss': '7.9870'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '4.3274', 'loss': '4.3274'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '7.2432', 'loss': '7.2432'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.5275', 'loss': '4.5275'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '9.5706', 'loss': '9.5706'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.4979', 'loss': '2.4979'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '6.5323', 'loss': '6.5323'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '3.1691', 'loss': '3.1691'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '2.4579', 'loss': '2.4579'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '1.7280', 'loss': '1.7280'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.6615', 'loss': '3.6615'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.6040', 'loss': '3.6040'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.9908', 'loss': '1.9908'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '3.3569', 'loss': '3.3569'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '0.8846', 'loss': '0.8846'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '3.9315', 'loss': '3.9315'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.6549', 'loss': '2.6549'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.5521', 'loss': '2.5521'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.4523', 'loss': '2.4523'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '0.6121', 'loss': '0.6121'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '2.2975', 'loss': '2.2975'}
Val | Epoch: 1 | {'rmse': '13.214', 'pearson': '0.890', 'r2': '0.742', 'spearmanr': '0.900'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '1.9827', 'loss': '1.9827'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '2.5564', 'loss': '2.5564'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '1.9100', 'loss': '1.9100'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.1252', 'loss': '1.1252'}
