SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.1271', 'loss_triplet': '1.0422', 'loss': '10.1694'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '4.1584', 'loss_triplet': '0.2330', 'loss': '4.3914'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '7.7222', 'loss_triplet': '0.0748', 'loss': '7.7969'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.4624', 'loss_triplet': '0.1138', 'loss': '6.5762'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '6.5543', 'loss_triplet': '0.1263', 'loss': '6.6805'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '5.5490', 'loss_triplet': '0.2706', 'loss': '5.8197'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '3.8459', 'loss_triplet': '0.2312', 'loss': '4.0770'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '1.7081', 'loss_triplet': '0.2007', 'loss': '1.9089'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '1.5264', 'loss_triplet': '0.1365', 'loss': '1.6628'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '7.4053', 'loss_triplet': '0.4187', 'loss': '7.8239'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '5.6264', 'loss_triplet': '0.2244', 'loss': '5.8508'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '5.1772', 'loss_triplet': '1.0957', 'loss': '6.2729'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '4.7035', 'loss_triplet': '1.7591', 'loss': '6.4626'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '1.1116', 'loss_triplet': '1.2764', 'loss': '2.3880'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '1.6532', 'loss_triplet': '1.3773', 'loss': '3.0305'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.8814', 'loss_triplet': '0.6210', 'loss': '2.5024'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '2.3877', 'loss_triplet': '0.6061', 'loss': '2.9938'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '6.7013', 'loss_triplet': '0.2484', 'loss': '6.9497'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.0624', 'loss_triplet': '0.5563', 'loss': '1.6187'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '1.7056', 'loss_triplet': '0.1949', 'loss': '1.9005'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '1.6421', 'loss_triplet': '0.2264', 'loss': '1.8686'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.0748', 'loss_triplet': '0.2830', 'loss': '2.3578'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '7.2086', 'loss_triplet': '0.4771', 'loss': '7.6857'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.6378', 'loss_triplet': '0.4194', 'loss': '2.0572'}
Val | Epoch: 1 | {'rmse': '14.944', 'pearson': '0.830', 'r2': '0.669', 'spearmanr': '0.808'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '8.6945', 'loss_triplet': '0.1840', 'loss': '8.8786'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '4.2726', 'loss_triplet': '0.2753', 'loss': '4.5479'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '4.2597', 'loss_triplet': '1.9615', 'loss': '6.2212'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.8723', 'loss_triplet': '2.3690', 'loss': '4.2413'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '0.4681', 'loss_triplet': '1.1794', 'loss': '1.6476'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '3.1195', 'loss_triplet': '1.0179', 'loss': '4.1374'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.1252', 'loss_triplet': '0.5173', 'loss': '1.6425'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '1.2193', 'loss_triplet': '0.4216', 'loss': '1.6409'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '2.6269', 'loss_triplet': '0.3632', 'loss': '2.9901'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '2.4183', 'loss_triplet': '0.5583', 'loss': '2.9766'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '6.1595', 'loss_triplet': '0.2942', 'loss': '6.4537'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '1.0610', 'loss_triplet': '0.4628', 'loss': '1.5238'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '2.4283', 'loss_triplet': '0.2098', 'loss': '2.6381'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '1.8025', 'loss_triplet': '0.3096', 'loss': '2.1120'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '1.6662', 'loss_triplet': '0.2480', 'loss': '1.9141'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '1.1496', 'loss_triplet': '0.3208', 'loss': '1.4704'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '0.6476', 'loss_triplet': '0.2797', 'loss': '0.9273'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '1.9469', 'loss_triplet': '0.2790', 'loss': '2.2259'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '2.2612', 'loss_triplet': '0.4415', 'loss': '2.7026'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '6.7715', 'loss_triplet': '0.5731', 'loss': '7.3446'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '3.1849', 'loss_triplet': '0.3967', 'loss': '3.5816'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '1.1378', 'loss_triplet': '0.3227', 'loss': '1.4605'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '1.9517', 'loss_triplet': '0.3656', 'loss': '2.3173'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '1.1318', 'loss_triplet': '0.1737', 'loss': '1.3056'}
Val | Epoch: 2 | {'rmse': '12.735', 'pearson': '0.873', 'r2': '0.759', 'spearmanr': '0.834'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '2.2578', 'loss_triplet': '0.4541', 'loss': '2.7118'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '1.2446', 'loss_triplet': '0.2992', 'loss': '1.5438'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '1.9709', 'loss_triplet': '0.2150', 'loss': '2.1860'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '5.9826', 'loss_triplet': '0.2401', 'loss': '6.2227'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '2.4871', 'loss_triplet': '0.4248', 'loss': '2.9119'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '1.7224', 'loss_triplet': '0.5278', 'loss': '2.2501'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '8.1691', 'loss_triplet': '0.3842', 'loss': '8.5533'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '2.5054', 'loss_triplet': '0.1559', 'loss': '2.6613'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '3.1154', 'loss_triplet': '0.1165', 'loss': '3.2319'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '0.2648', 'loss_triplet': '0.4107', 'loss': '0.6755'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '3.2810', 'loss_triplet': '0.1363', 'loss': '3.4173'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '1.4170', 'loss_triplet': '0.3091', 'loss': '1.7261'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '1.3104', 'loss_triplet': '0.4433', 'loss': '1.7537'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '1.2803', 'loss_triplet': '0.3820', 'loss': '1.6623'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '7.5334', 'loss_triplet': '0.2360', 'loss': '7.7694'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '1.3734', 'loss_triplet': '0.2179', 'loss': '1.5913'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '0.9840', 'loss_triplet': '0.3928', 'loss': '1.3768'}
Train | Epoch: 3 | Step: 170 / 234 | {'loss_reg': '8.8750', 'loss_triplet': '0.2149', 'loss': '9.0898'}
Train | Epoch: 3 | Step: 180 / 234 | {'loss_reg': '1.5677', 'loss_triplet': '0.5163', 'loss': '2.0840'}
Train | Epoch: 3 | Step: 190 / 234 | {'loss_reg': '7.1573', 'loss_triplet': '0.3329', 'loss': '7.4901'}
Train | Epoch: 3 | Step: 200 / 234 | {'loss_reg': '2.9212', 'loss_triplet': '1.0727', 'loss': '3.9940'}
Train | Epoch: 3 | Step: 210 / 234 | {'loss_reg': '5.2507', 'loss_triplet': '0.7038', 'loss': '5.9545'}
Train | Epoch: 3 | Step: 220 / 234 | {'loss_reg': '1.9178', 'loss_triplet': '0.6180', 'loss': '2.5358'}
Train | Epoch: 3 | Step: 230 / 234 | {'loss_reg': '0.5239', 'loss_triplet': '0.4218', 'loss': '0.9457'}
Val | Epoch: 3 | {'rmse': '11.472', 'pearson': '0.904', 'r2': '0.805', 'spearmanr': '0.834'}
Train | Epoch: 4 | Step: 0 / 234 | {'loss_reg': '1.1510', 'loss_triplet': '0.2222', 'loss': '1.3732'}
Train | Epoch: 4 | Step: 10 / 234 | {'loss_reg': '1.0429', 'loss_triplet': '0.1826', 'loss': '1.2255'}
Train | Epoch: 4 | Step: 20 / 234 | {'loss_reg': '2.0139', 'loss_triplet': '0.3500', 'loss': '2.3639'}
Train | Epoch: 4 | Step: 30 / 234 | {'loss_reg': '0.7828', 'loss_triplet': '0.3828', 'loss': '1.1656'}
Train | Epoch: 4 | Step: 40 / 234 | {'loss_reg': '1.5769', 'loss_triplet': '0.2962', 'loss': '1.8731'}
Train | Epoch: 4 | Step: 50 / 234 | {'loss_reg': '4.8154', 'loss_triplet': '0.1580', 'loss': '4.9733'}
Train | Epoch: 4 | Step: 60 / 234 | {'loss_reg': '6.7615', 'loss_triplet': '0.3607', 'loss': '7.1221'}
Train | Epoch: 4 | Step: 70 / 234 | {'loss_reg': '0.9643', 'loss_triplet': '0.3231', 'loss': '1.2874'}
Train | Epoch: 4 | Step: 80 / 234 | {'loss_reg': '1.0041', 'loss_triplet': '0.2043', 'loss': '1.2084'}
Train | Epoch: 4 | Step: 90 / 234 | {'loss_reg': '1.8414', 'loss_triplet': '0.2395', 'loss': '2.0809'}
Train | Epoch: 4 | Step: 100 / 234 | {'loss_reg': '0.7634', 'loss_triplet': '0.4517', 'loss': '1.2151'}
Train | Epoch: 4 | Step: 110 / 234 | {'loss_reg': '1.2956', 'loss_triplet': '0.3577', 'loss': '1.6533'}
Train | Epoch: 4 | Step: 120 / 234 | {'loss_reg': '1.7127', 'loss_triplet': '0.2085', 'loss': '1.9212'}
Train | Epoch: 4 | Step: 130 / 234 | {'loss_reg': '1.0728', 'loss_triplet': '0.3106', 'loss': '1.3834'}
Train | Epoch: 4 | Step: 140 / 234 | {'loss_reg': '2.2236', 'loss_triplet': '0.2311', 'loss': '2.4547'}
Train | Epoch: 4 | Step: 150 / 234 | {'loss_reg': '3.3727', 'loss_triplet': '0.2875', 'loss': '3.6602'}
Train | Epoch: 4 | Step: 160 / 234 | {'loss_reg': '0.8716', 'loss_triplet': '0.3259', 'loss': '1.1975'}
Train | Epoch: 4 | Step: 170 / 234 | {'loss_reg': '1.8656', 'loss_triplet': '0.1777', 'loss': '2.0433'}
Train | Epoch: 4 | Step: 180 / 234 | {'loss_reg': '1.0066', 'loss_triplet': '0.2107', 'loss': '1.2173'}
Train | Epoch: 4 | Step: 190 / 234 | {'loss_reg': '1.0460', 'loss_triplet': '0.2556', 'loss': '1.3017'}
Train | Epoch: 4 | Step: 200 / 234 | {'loss_reg': '0.8706', 'loss_triplet': '0.1598', 'loss': '1.0304'}
Train | Epoch: 4 | Step: 210 / 234 | {'loss_reg': '1.0036', 'loss_triplet': '0.3993', 'loss': '1.4030'}
Train | Epoch: 4 | Step: 220 / 234 | {'loss_reg': '0.5832', 'loss_triplet': '0.2612', 'loss': '0.8444'}
Train | Epoch: 4 | Step: 230 / 234 | {'loss_reg': '3.6453', 'loss_triplet': '0.2476', 'loss': '3.8929'}
Val | Epoch: 4 | {'rmse': '12.619', 'pearson': '0.879', 'r2': '0.764', 'spearmanr': '0.830'}
Train | Epoch: 5 | Step: 0 / 234 | {'loss_reg': '0.8203', 'loss_triplet': '0.3882', 'loss': '1.2085'}
Train | Epoch: 5 | Step: 10 / 234 | {'loss_reg': '1.1468', 'loss_triplet': '0.3559', 'loss': '1.5027'}
Train | Epoch: 5 | Step: 20 / 234 | {'loss_reg': '0.9584', 'loss_triplet': '0.5503', 'loss': '1.5087'}
Train | Epoch: 5 | Step: 30 / 234 | {'loss_reg': '0.5599', 'loss_triplet': '0.3812', 'loss': '0.9411'}
Train | Epoch: 5 | Step: 40 / 234 | {'loss_reg': '0.5551', 'loss_triplet': '0.1912', 'loss': '0.7463'}
Train | Epoch: 5 | Step: 50 / 234 | {'loss_reg': '0.9827', 'loss_triplet': '0.3221', 'loss': '1.3048'}
Train | Epoch: 5 | Step: 60 / 234 | {'loss_reg': '0.6306', 'loss_triplet': '0.1985', 'loss': '0.8291'}
Train | Epoch: 5 | Step: 70 / 234 | {'loss_reg': '1.6966', 'loss_triplet': '0.5146', 'loss': '2.2111'}
Train | Epoch: 5 | Step: 80 / 234 | {'loss_reg': '5.0541', 'loss_triplet': '0.4395', 'loss': '5.4935'}
Train | Epoch: 5 | Step: 90 / 234 | {'loss_reg': '4.1077', 'loss_triplet': '0.1924', 'loss': '4.3001'}
Train | Epoch: 5 | Step: 100 / 234 | {'loss_reg': '5.0228', 'loss_triplet': '0.1480', 'loss': '5.1707'}
Train | Epoch: 5 | Step: 110 / 234 | {'loss_reg': '6.7106', 'loss_triplet': '0.3249', 'loss': '7.0355'}
Train | Epoch: 5 | Step: 120 / 234 | {'loss_reg': '1.0898', 'loss_triplet': '0.4050', 'loss': '1.4949'}
Train | Epoch: 5 | Step: 130 / 234 | {'loss_reg': '8.0786', 'loss_triplet': '0.5673', 'loss': '8.6459'}
Train | Epoch: 5 | Step: 140 / 234 | {'loss_reg': '0.7636', 'loss_triplet': '0.6444', 'loss': '1.4080'}
Train | Epoch: 5 | Step: 150 / 234 | {'loss_reg': '0.6729', 'loss_triplet': '0.5827', 'loss': '1.2556'}
Train | Epoch: 5 | Step: 160 / 234 | {'loss_reg': '0.4836', 'loss_triplet': '0.2395', 'loss': '0.7231'}
Train | Epoch: 5 | Step: 170 / 234 | {'loss_reg': '2.0180', 'loss_triplet': '0.4138', 'loss': '2.4318'}
Train | Epoch: 5 | Step: 180 / 234 | {'loss_reg': '2.0273', 'loss_triplet': '0.2402', 'loss': '2.2675'}
Train | Epoch: 5 | Step: 190 / 234 | {'loss_reg': '2.7670', 'loss_triplet': '0.1483', 'loss': '2.9153'}
Train | Epoch: 5 | Step: 200 / 234 | {'loss_reg': '1.6144', 'loss_triplet': '0.5345', 'loss': '2.1489'}
Train | Epoch: 5 | Step: 210 / 234 | {'loss_reg': '1.2109', 'loss_triplet': '0.3385', 'loss': '1.5494'}
Train | Epoch: 5 | Step: 220 / 234 | {'loss_reg': '1.0370', 'loss_triplet': '0.2366', 'loss': '1.2737'}
Train | Epoch: 5 | Step: 230 / 234 | {'loss_reg': '0.8473', 'loss_triplet': '0.1701', 'loss': '1.0174'}
Val | Epoch: 5 | {'rmse': '18.554', 'pearson': '0.778', 'r2': '0.489', 'spearmanr': '0.771'}
Train | Epoch: 6 | Step: 0 / 234 | {'loss_reg': '0.8105', 'loss_triplet': '0.3454', 'loss': '1.1559'}
Train | Epoch: 6 | Step: 10 / 234 | {'loss_reg': '0.7329', 'loss_triplet': '0.3315', 'loss': '1.0644'}
Train | Epoch: 6 | Step: 20 / 234 | {'loss_reg': '4.1608', 'loss_triplet': '0.3217', 'loss': '4.4826'}
Train | Epoch: 6 | Step: 30 / 234 | {'loss_reg': '0.9728', 'loss_triplet': '0.3877', 'loss': '1.3605'}
Train | Epoch: 6 | Step: 40 / 234 | {'loss_reg': '0.6952', 'loss_triplet': '0.3569', 'loss': '1.0521'}
Train | Epoch: 6 | Step: 50 / 234 | {'loss_reg': '1.0558', 'loss_triplet': '0.2765', 'loss': '1.3323'}
Train | Epoch: 6 | Step: 60 / 234 | {'loss_reg': '7.5247', 'loss_triplet': '0.2880', 'loss': '7.8126'}
Train | Epoch: 6 | Step: 70 / 234 | {'loss_reg': '1.6713', 'loss_triplet': '0.4488', 'loss': '2.1202'}
Train | Epoch: 6 | Step: 80 / 234 | {'loss_reg': '1.8975', 'loss_triplet': '0.6865', 'loss': '2.5840'}
Train | Epoch: 6 | Step: 90 / 234 | {'loss_reg': '0.8493', 'loss_triplet': '0.3182', 'loss': '1.1675'}
Train | Epoch: 6 | Step: 100 / 234 | {'loss_reg': '1.7240', 'loss_triplet': '0.0896', 'loss': '1.8136'}
Train | Epoch: 6 | Step: 110 / 234 | {'loss_reg': '1.5242', 'loss_triplet': '0.1760', 'loss': '1.7001'}
Train | Epoch: 6 | Step: 120 / 234 | {'loss_reg': '0.7284', 'loss_triplet': '0.3036', 'loss': '1.0320'}
Train | Epoch: 6 | Step: 130 / 234 | {'loss_reg': '1.3064', 'loss_triplet': '0.5299', 'loss': '1.8363'}
Train | Epoch: 6 | Step: 140 / 234 | {'loss_reg': '1.2811', 'loss_triplet': '0.2424', 'loss': '1.5235'}
Train | Epoch: 6 | Step: 150 / 234 | {'loss_reg': '1.0545', 'loss_triplet': '0.4604', 'loss': '1.5149'}
Train | Epoch: 6 | Step: 160 / 234 | {'loss_reg': '0.6628', 'loss_triplet': '0.2854', 'loss': '0.9482'}
Train | Epoch: 6 | Step: 170 / 234 | {'loss_reg': '2.5916', 'loss_triplet': '0.5863', 'loss': '3.1779'}
Train | Epoch: 6 | Step: 180 / 234 | {'loss_reg': '1.0508', 'loss_triplet': '0.3845', 'loss': '1.4354'}
Train | Epoch: 6 | Step: 190 / 234 | {'loss_reg': '1.4416', 'loss_triplet': '0.2317', 'loss': '1.6733'}
Train | Epoch: 6 | Step: 200 / 234 | {'loss_reg': '2.2694', 'loss_triplet': '0.3760', 'loss': '2.6454'}
Train | Epoch: 6 | Step: 210 / 234 | {'loss_reg': '0.7205', 'loss_triplet': '0.1887', 'loss': '0.9093'}
Train | Epoch: 6 | Step: 220 / 234 | {'loss_reg': '1.3604', 'loss_triplet': '0.6976', 'loss': '2.0581'}
Train | Epoch: 6 | Step: 230 / 234 | {'loss_reg': '0.7588', 'loss_triplet': '0.2802', 'loss': '1.0390'}
Val | Epoch: 6 | {'rmse': '19.656', 'pearson': '0.706', 'r2': '0.427', 'spearmanr': '0.632'}
Train | Epoch: 7 | Step: 0 / 234 | {'loss_reg': '2.2017', 'loss_triplet': '0.8296', 'loss': '3.0313'}
Train | Epoch: 7 | Step: 10 / 234 | {'loss_reg': '0.8191', 'loss_triplet': '0.3257', 'loss': '1.1448'}
Train | Epoch: 7 | Step: 20 / 234 | {'loss_reg': '1.0160', 'loss_triplet': '0.2875', 'loss': '1.3035'}
