SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '13.7988', 'loss_triplet': '1.0191', 'loss': '14.8179'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '13.0174', 'loss_triplet': '0.2199', 'loss': '13.2373'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.3181', 'loss_triplet': '0.4776', 'loss': '6.7957'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '7.5367', 'loss_triplet': '0.3777', 'loss': '7.9144'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '5.0602', 'loss_triplet': '0.1507', 'loss': '5.2109'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '5.4487', 'loss_triplet': '0.2106', 'loss': '5.6593'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '7.9525', 'loss_triplet': '0.6736', 'loss': '8.6261'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '3.2112', 'loss_triplet': '0.4546', 'loss': '3.6659'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '1.2005', 'loss_triplet': '0.2170', 'loss': '1.4175'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '2.8209', 'loss_triplet': '0.3132', 'loss': '3.1340'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '1.9777', 'loss_triplet': '0.1338', 'loss': '2.1114'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '1.2305', 'loss_triplet': '0.1340', 'loss': '1.3645'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.3335', 'loss_triplet': '0.3228', 'loss': '3.6563'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '0.6397', 'loss_triplet': '1.0444', 'loss': '1.6841'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.0906', 'loss_triplet': '1.1816', 'loss': '4.2722'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.0894', 'loss_triplet': '0.3404', 'loss': '1.4297'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '4.4817', 'loss_triplet': '0.5160', 'loss': '4.9977'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '1.8665', 'loss_triplet': '0.1941', 'loss': '2.0606'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.0577', 'loss_triplet': '0.2794', 'loss': '2.3371'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.8311', 'loss_triplet': '0.2952', 'loss': '3.1263'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '5.8534', 'loss_triplet': '0.1484', 'loss': '6.0019'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '6.6918', 'loss_triplet': '0.5568', 'loss': '7.2487'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '0.7056', 'loss_triplet': '0.5096', 'loss': '1.2152'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '2.4382', 'loss_triplet': '0.2471', 'loss': '2.6853'}
Val | Epoch: 1 | {'rmse': '16.710', 'pearson': '0.759', 'r2': '0.558', 'spearmanr': '0.670'}
