SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.7342', 'loss': '9.7342'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '6.3148', 'loss': '6.3148'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '3.5575', 'loss': '3.5575'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '8.2354', 'loss': '8.2354'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '2.4238', 'loss': '2.4238'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.6959', 'loss': '6.6959'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.3932', 'loss': '4.3932'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '2.9015', 'loss': '2.9015'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '6.0142', 'loss': '6.0142'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '3.4614', 'loss': '3.4614'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '5.0030', 'loss': '5.0030'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '1.8602', 'loss': '1.8602'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '1.3561', 'loss': '1.3561'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '2.4290', 'loss': '2.4290'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '2.4358', 'loss': '2.4358'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.7342', 'loss': '1.7342'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '1.3032', 'loss': '1.3032'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '2.8029', 'loss': '2.8029'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '0.7037', 'loss': '0.7037'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '3.2208', 'loss': '3.2208'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '1.7935', 'loss': '1.7935'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.2171', 'loss': '2.2171'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '0.5716', 'loss': '0.5716'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.1879', 'loss': '1.1879'}
Val | Epoch: 1 | {'rmse': '13.077', 'pearson': '0.840', 'r2': '0.687', 'spearmanr': '0.739'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '1.7391', 'loss': '1.7391'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '0.9516', 'loss': '0.9516'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '1.5917', 'loss': '1.5917'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.1156', 'loss': '1.1156'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '1.7594', 'loss': '1.7594'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '3.2423', 'loss': '3.2423'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '0.5088', 'loss': '0.5088'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '2.7186', 'loss': '2.7186'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '1.0154', 'loss': '1.0154'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '0.7748', 'loss': '0.7748'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '1.9077', 'loss': '1.9077'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '0.8177', 'loss': '0.8177'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '1.2094', 'loss': '1.2094'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '1.4550', 'loss': '1.4550'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '1.3460', 'loss': '1.3460'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '0.9556', 'loss': '0.9556'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '1.7365', 'loss': '1.7365'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '2.0784', 'loss': '2.0784'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '1.3070', 'loss': '1.3070'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '5.8093', 'loss': '5.8093'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '2.6122', 'loss': '2.6122'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '1.4846', 'loss': '1.4846'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '1.4000', 'loss': '1.4000'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '9.5336', 'loss': '9.5336'}
Val | Epoch: 2 | {'rmse': '14.025', 'pearson': '0.818', 'r2': '0.639', 'spearmanr': '0.743'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '1.6008', 'loss': '1.6008'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '1.6602', 'loss': '1.6602'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '0.6571', 'loss': '0.6571'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '2.3542', 'loss': '2.3542'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '1.4806', 'loss': '1.4806'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '1.4530', 'loss': '1.4530'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '2.2018', 'loss': '2.2018'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '0.2555', 'loss': '0.2555'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '1.9051', 'loss': '1.9051'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '1.1033', 'loss': '1.1033'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '2.1021', 'loss': '2.1021'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '1.4706', 'loss': '1.4706'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '2.2535', 'loss': '2.2535'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '1.5662', 'loss': '1.5662'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '2.5952', 'loss': '2.5952'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '1.2116', 'loss': '1.2116'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '1.1164', 'loss': '1.1164'}
Train | Epoch: 3 | Step: 170 / 234 | {'loss_reg': '5.0730', 'loss': '5.0730'}
Train | Epoch: 3 | Step: 180 / 234 | {'loss_reg': '1.9683', 'loss': '1.9683'}
Train | Epoch: 3 | Step: 190 / 234 | {'loss_reg': '1.9239', 'loss': '1.9239'}
Train | Epoch: 3 | Step: 200 / 234 | {'loss_reg': '0.4445', 'loss': '0.4445'}
Train | Epoch: 3 | Step: 210 / 234 | {'loss_reg': '0.3821', 'loss': '0.3821'}
Train | Epoch: 3 | Step: 220 / 234 | {'loss_reg': '1.3998', 'loss': '1.3998'}
