SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '10.5055', 'loss_triplet': '1.0261', 'loss': '11.5316'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '6.6617', 'loss_triplet': '0.0382', 'loss': '6.6999'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '7.7534', 'loss_triplet': '0.2113', 'loss': '7.9648'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.6699', 'loss_triplet': '0.1546', 'loss': '6.8245'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '2.7115', 'loss_triplet': '0.1427', 'loss': '2.8542'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '9.4738', 'loss_triplet': '0.1090', 'loss': '9.5828'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '2.8826', 'loss_triplet': '0.9307', 'loss': '3.8133'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '3.4354', 'loss_triplet': '0.5689', 'loss': '4.0044'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.9618', 'loss_triplet': '0.2282', 'loss': '3.1900'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '5.9932', 'loss_triplet': '0.2040', 'loss': '6.1972'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '2.7107', 'loss_triplet': '0.2229', 'loss': '2.9336'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.8166', 'loss_triplet': '0.1591', 'loss': '3.9757'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.2281', 'loss_triplet': '0.2068', 'loss': '3.4349'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '7.2807', 'loss_triplet': '0.2896', 'loss': '7.5703'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.5796', 'loss_triplet': '0.1313', 'loss': '3.7109'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.6410', 'loss_triplet': '0.0956', 'loss': '1.7366'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '2.8518', 'loss_triplet': '0.2174', 'loss': '3.0692'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '3.9931', 'loss_triplet': '0.1122', 'loss': '4.1053'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.5320', 'loss_triplet': '0.1138', 'loss': '1.6458'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '6.2003', 'loss_triplet': '0.2637', 'loss': '6.4640'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '8.7706', 'loss_triplet': '0.2140', 'loss': '8.9846'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '4.4039', 'loss_triplet': '0.1145', 'loss': '4.5184'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '6.6091', 'loss_triplet': '0.1573', 'loss': '6.7664'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '3.9507', 'loss_triplet': '1.2307', 'loss': '5.1814'}
Val | Epoch: 1 | {'rmse': '16.114', 'pearson': '0.829', 'r2': '0.616', 'spearmanr': '0.772'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '2.1711', 'loss_triplet': '0.0864', 'loss': '2.2575'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '1.8325', 'loss_triplet': '0.1659', 'loss': '1.9984'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '4.4955', 'loss_triplet': '0.1424', 'loss': '4.6379'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '5.1938', 'loss_triplet': '0.3082', 'loss': '5.5020'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '2.3761', 'loss_triplet': '0.2087', 'loss': '2.5848'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '5.1989', 'loss_triplet': '1.3780', 'loss': '6.5769'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.7450', 'loss_triplet': '0.3550', 'loss': '2.1000'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '4.3365', 'loss_triplet': '0.3522', 'loss': '4.6887'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '2.5042', 'loss_triplet': '0.2030', 'loss': '2.7072'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '3.4425', 'loss_triplet': '0.1464', 'loss': '3.5889'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '2.1667', 'loss_triplet': '0.3605', 'loss': '2.5272'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '3.2516', 'loss_triplet': '0.1539', 'loss': '3.4055'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '4.8561', 'loss_triplet': '0.3371', 'loss': '5.1932'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '2.3031', 'loss_triplet': '0.1879', 'loss': '2.4910'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '2.0899', 'loss_triplet': '0.1412', 'loss': '2.2311'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '2.1543', 'loss_triplet': '0.1961', 'loss': '2.3505'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '1.8565', 'loss_triplet': '0.0748', 'loss': '1.9313'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '3.0330', 'loss_triplet': '0.1906', 'loss': '3.2236'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '2.4426', 'loss_triplet': '0.0796', 'loss': '2.5221'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '2.4002', 'loss_triplet': '0.5621', 'loss': '2.9623'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '3.1669', 'loss_triplet': '0.2479', 'loss': '3.4147'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '2.6776', 'loss_triplet': '0.0944', 'loss': '2.7720'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '4.3681', 'loss_triplet': '0.1441', 'loss': '4.5122'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '3.3151', 'loss_triplet': '0.1563', 'loss': '3.4714'}
Val | Epoch: 2 | {'rmse': '16.984', 'pearson': '0.842', 'r2': '0.573', 'spearmanr': '0.769'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '1.2717', 'loss_triplet': '0.1804', 'loss': '1.4521'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '1.8455', 'loss_triplet': '0.1701', 'loss': '2.0156'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '2.3682', 'loss_triplet': '0.2420', 'loss': '2.6101'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '1.9292', 'loss_triplet': '0.2969', 'loss': '2.2261'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '1.5584', 'loss_triplet': '0.1237', 'loss': '1.6820'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '1.2683', 'loss_triplet': '0.2536', 'loss': '1.5219'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '5.0921', 'loss_triplet': '0.1182', 'loss': '5.2104'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '1.4371', 'loss_triplet': '0.2529', 'loss': '1.6900'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '3.8281', 'loss_triplet': '0.0844', 'loss': '3.9126'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '2.2316', 'loss_triplet': '0.0954', 'loss': '2.3270'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '4.9567', 'loss_triplet': '0.1039', 'loss': '5.0605'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '2.2773', 'loss_triplet': '0.3217', 'loss': '2.5989'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '6.9258', 'loss_triplet': '0.1174', 'loss': '7.0432'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '2.2004', 'loss_triplet': '0.1845', 'loss': '2.3849'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '1.5044', 'loss_triplet': '0.2717', 'loss': '1.7761'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '1.7802', 'loss_triplet': '0.2647', 'loss': '2.0449'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '2.2336', 'loss_triplet': '0.6518', 'loss': '2.8854'}
Train | Epoch: 3 | Step: 170 / 234 | {'loss_reg': '1.7042', 'loss_triplet': '0.1572', 'loss': '1.8615'}
Train | Epoch: 3 | Step: 180 / 234 | {'loss_reg': '2.4353', 'loss_triplet': '0.2007', 'loss': '2.6360'}
Train | Epoch: 3 | Step: 190 / 234 | {'loss_reg': '3.3028', 'loss_triplet': '0.2512', 'loss': '3.5540'}
Train | Epoch: 3 | Step: 200 / 234 | {'loss_reg': '1.5212', 'loss_triplet': '0.2368', 'loss': '1.7580'}
Train | Epoch: 3 | Step: 210 / 234 | {'loss_reg': '2.1770', 'loss_triplet': '0.1071', 'loss': '2.2841'}
Train | Epoch: 3 | Step: 220 / 234 | {'loss_reg': '2.6526', 'loss_triplet': '0.3149', 'loss': '2.9675'}
Train | Epoch: 3 | Step: 230 / 234 | {'loss_reg': '1.7206', 'loss_triplet': '0.2250', 'loss': '1.9456'}
Val | Epoch: 3 | {'rmse': '11.818', 'pearson': '0.898', 'r2': '0.793', 'spearmanr': '0.856'}
Train | Epoch: 4 | Step: 0 / 234 | {'loss_reg': '2.6760', 'loss_triplet': '0.1654', 'loss': '2.8414'}
Train | Epoch: 4 | Step: 10 / 234 | {'loss_reg': '1.6246', 'loss_triplet': '0.1853', 'loss': '1.8099'}
Train | Epoch: 4 | Step: 20 / 234 | {'loss_reg': '2.5124', 'loss_triplet': '1.6849', 'loss': '4.1973'}
Train | Epoch: 4 | Step: 30 / 234 | {'loss_reg': '1.8631', 'loss_triplet': '0.1330', 'loss': '1.9961'}
Train | Epoch: 4 | Step: 40 / 234 | {'loss_reg': '1.7039', 'loss_triplet': '0.3104', 'loss': '2.0143'}
Train | Epoch: 4 | Step: 50 / 234 | {'loss_reg': '2.4502', 'loss_triplet': '0.1967', 'loss': '2.6469'}
Train | Epoch: 4 | Step: 60 / 234 | {'loss_reg': '1.7603', 'loss_triplet': '0.0646', 'loss': '1.8248'}
Train | Epoch: 4 | Step: 70 / 234 | {'loss_reg': '2.1765', 'loss_triplet': '0.1631', 'loss': '2.3395'}
Train | Epoch: 4 | Step: 80 / 234 | {'loss_reg': '3.7397', 'loss_triplet': '0.6632', 'loss': '4.4030'}
Train | Epoch: 4 | Step: 90 / 234 | {'loss_reg': '1.6763', 'loss_triplet': '0.5215', 'loss': '2.1977'}
Train | Epoch: 4 | Step: 100 / 234 | {'loss_reg': '2.6608', 'loss_triplet': '0.2301', 'loss': '2.8910'}
Train | Epoch: 4 | Step: 110 / 234 | {'loss_reg': '3.0045', 'loss_triplet': '0.3000', 'loss': '3.3045'}
Train | Epoch: 4 | Step: 120 / 234 | {'loss_reg': '2.9875', 'loss_triplet': '0.2993', 'loss': '3.2868'}
Train | Epoch: 4 | Step: 130 / 234 | {'loss_reg': '1.0206', 'loss_triplet': '0.4759', 'loss': '1.4965'}
Train | Epoch: 4 | Step: 140 / 234 | {'loss_reg': '2.6134', 'loss_triplet': '0.2151', 'loss': '2.8285'}
Train | Epoch: 4 | Step: 150 / 234 | {'loss_reg': '1.0373', 'loss_triplet': '0.2121', 'loss': '1.2495'}
Train | Epoch: 4 | Step: 160 / 234 | {'loss_reg': '1.8225', 'loss_triplet': '0.3802', 'loss': '2.2027'}
Train | Epoch: 4 | Step: 170 / 234 | {'loss_reg': '1.5733', 'loss_triplet': '0.1481', 'loss': '1.7214'}
Train | Epoch: 4 | Step: 180 / 234 | {'loss_reg': '1.3662', 'loss_triplet': '0.1703', 'loss': '1.5365'}
Train | Epoch: 4 | Step: 190 / 234 | {'loss_reg': '3.2690', 'loss_triplet': '0.2496', 'loss': '3.5186'}
Train | Epoch: 4 | Step: 200 / 234 | {'loss_reg': '2.1575', 'loss_triplet': '0.2683', 'loss': '2.4257'}
Train | Epoch: 4 | Step: 210 / 234 | {'loss_reg': '2.3079', 'loss_triplet': '0.3712', 'loss': '2.6791'}
Train | Epoch: 4 | Step: 220 / 234 | {'loss_reg': '1.4086', 'loss_triplet': '0.6514', 'loss': '2.0600'}
Train | Epoch: 4 | Step: 230 / 234 | {'loss_reg': '3.3134', 'loss_triplet': '0.2120', 'loss': '3.5254'}
Val | Epoch: 4 | {'rmse': '15.184', 'pearson': '0.892', 'r2': '0.659', 'spearmanr': '0.858'}
Train | Epoch: 5 | Step: 0 / 234 | {'loss_reg': '2.3376', 'loss_triplet': '0.6154', 'loss': '2.9530'}
