SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '12.7471', 'loss': '12.7471'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '7.3173', 'loss': '7.3173'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '8.0598', 'loss': '8.0598'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '8.6695', 'loss': '8.6695'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '7.4449', 'loss': '7.4449'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '5.4315', 'loss': '5.4315'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.7373', 'loss': '4.7373'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '7.9406', 'loss': '7.9406'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.7848', 'loss': '2.7848'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '10.4331', 'loss': '10.4331'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '2.2578', 'loss': '2.2578'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.6709', 'loss': '3.6709'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '6.3749', 'loss': '6.3749'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '9.5944', 'loss': '9.5944'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '1.3784', 'loss': '1.3784'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '5.2482', 'loss': '5.2482'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '2.0877', 'loss': '2.0877'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '3.3417', 'loss': '3.3417'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.0125', 'loss': '2.0125'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '4.9760', 'loss': '4.9760'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.8927', 'loss': '2.8927'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '6.6198', 'loss': '6.6198'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '3.5659', 'loss': '3.5659'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.8850', 'loss': '1.8850'}
Val | Epoch: 1 | {'rmse': '14.012', 'pearson': '0.866', 'r2': '0.710', 'spearmanr': '0.744'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '1.1390', 'loss': '1.1390'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '2.5107', 'loss': '2.5107'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '3.3124', 'loss': '3.3124'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '5.5365', 'loss': '5.5365'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '0.6909', 'loss': '0.6909'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '2.4278', 'loss': '2.4278'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '2.1341', 'loss': '2.1341'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '2.6662', 'loss': '2.6662'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '1.6965', 'loss': '1.6965'}
