SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '12.7471', 'loss': '12.7471'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '7.3174', 'loss': '7.3174'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '8.0589', 'loss': '8.0589'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '8.6700', 'loss': '8.6700'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '7.4470', 'loss': '7.4470'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '5.4275', 'loss': '5.4275'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.7378', 'loss': '4.7378'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '7.9240', 'loss': '7.9240'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.8359', 'loss': '2.8359'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '10.5060', 'loss': '10.5060'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '2.2316', 'loss': '2.2316'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.5326', 'loss': '3.5326'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '6.3666', 'loss': '6.3666'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '10.2386', 'loss': '10.2386'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '1.3861', 'loss': '1.3861'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '3.1001', 'loss': '3.1001'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '2.1269', 'loss': '2.1269'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '3.4633', 'loss': '3.4633'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.8738', 'loss': '1.8738'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '5.0414', 'loss': '5.0414'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '3.4967', 'loss': '3.4967'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '7.4583', 'loss': '7.4583'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '3.7109', 'loss': '3.7109'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.9485', 'loss': '1.9485'}
Val | Epoch: 1 | {'rmse': '14.496', 'pearson': '0.861', 'r2': '0.689', 'spearmanr': '0.725'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '1.1544', 'loss': '1.1544'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '3.0210', 'loss': '3.0210'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '3.8471', 'loss': '3.8471'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '5.7229', 'loss': '5.7229'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '0.3584', 'loss': '0.3584'}
