SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '12.9729', 'loss': '12.9729'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '9.2552', 'loss': '9.2552'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '4.0692', 'loss': '4.0692'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.9145', 'loss': '6.9145'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '8.4562', 'loss': '8.4562'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '8.2926', 'loss': '8.2926'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '7.2311', 'loss': '7.2311'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '5.5140', 'loss': '5.5140'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '4.2860', 'loss': '4.2860'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '3.1722', 'loss': '3.1722'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '1.9056', 'loss': '1.9056'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.2851', 'loss': '3.2851'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '6.4986', 'loss': '6.4986'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.1441', 'loss': '3.1441'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '4.5626', 'loss': '4.5626'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '2.0705', 'loss': '2.0705'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '2.1584', 'loss': '2.1584'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '1.5462', 'loss': '1.5462'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '4.6496', 'loss': '4.6496'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '3.5004', 'loss': '3.5004'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.2957', 'loss': '2.2957'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.7008', 'loss': '2.7008'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '4.6006', 'loss': '4.6006'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '2.9507', 'loss': '2.9507'}
Val | Epoch: 1 | {'rmse': '11.776', 'pearson': '0.903', 'r2': '0.767', 'spearmanr': '0.790'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '1.0033', 'loss': '1.0033'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '2.0778', 'loss': '2.0778'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '0.8758', 'loss': '0.8758'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '4.8718', 'loss': '4.8718'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '2.6358', 'loss': '2.6358'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '5.7636', 'loss': '5.7636'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.9768', 'loss': '1.9768'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '1.1821', 'loss': '1.1821'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '2.2959', 'loss': '2.2959'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '1.0760', 'loss': '1.0760'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '2.7086', 'loss': '2.7086'}
