SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.2111', 'loss': '9.2111'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '2.1270', 'loss': '2.1270'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.3185', 'loss': '6.3185'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '9.2176', 'loss': '9.2176'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '5.6445', 'loss': '5.6445'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.9856', 'loss': '6.9856'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '5.0366', 'loss': '5.0366'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '5.2037', 'loss': '5.2037'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '5.5975', 'loss': '5.5975'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '8.7011', 'loss': '8.7011'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '6.9579', 'loss': '6.9579'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '6.3646', 'loss': '6.3646'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.4724', 'loss': '3.4724'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.2076', 'loss': '3.2076'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '2.4105', 'loss': '2.4105'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '4.7650', 'loss': '4.7650'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '4.3060', 'loss': '4.3060'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '3.0587', 'loss': '3.0587'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.0589', 'loss': '2.0589'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.8706', 'loss': '2.8706'}
