SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '10.5053', 'loss': '10.5053'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '8.3919', 'loss': '8.3919'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '3.2165', 'loss': '3.2165'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '8.2362', 'loss': '8.2362'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '5.8704', 'loss': '5.8704'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '8.8227', 'loss': '8.8227'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '1.2466', 'loss': '1.2466'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '5.5775', 'loss': '5.5775'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '4.0222', 'loss': '4.0222'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '3.0724', 'loss': '3.0724'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '4.5794', 'loss': '4.5794'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '1.8528', 'loss': '1.8528'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.4734', 'loss': '3.4734'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.5001', 'loss': '3.5001'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '4.0043', 'loss': '4.0043'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '6.4423', 'loss': '6.4423'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '3.0125', 'loss': '3.0125'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '2.9775', 'loss': '2.9775'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '5.8724', 'loss': '5.8724'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '3.4157', 'loss': '3.4157'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '3.4689', 'loss': '3.4689'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '4.6409', 'loss': '4.6409'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '4.4310', 'loss': '4.4310'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '4.4830', 'loss': '4.4830'}
Val | Epoch: 1 | {'rmse': '16.869', 'pearson': '0.766', 'r2': '0.550', 'spearmanr': '0.666'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '4.5338', 'loss': '4.5338'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '9.3263', 'loss': '9.3263'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '7.3475', 'loss': '7.3475'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '7.5404', 'loss': '7.5404'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '1.8494', 'loss': '1.8494'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '5.9160', 'loss': '5.9160'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '5.4578', 'loss': '5.4578'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '4.1987', 'loss': '4.1987'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '3.5513', 'loss': '3.5513'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '3.9357', 'loss': '3.9357'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '1.6783', 'loss': '1.6783'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '1.7123', 'loss': '1.7123'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '4.5138', 'loss': '4.5138'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '3.7805', 'loss': '3.7805'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '4.7673', 'loss': '4.7673'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '4.2273', 'loss': '4.2273'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '2.5525', 'loss': '2.5525'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '2.7737', 'loss': '2.7737'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '2.0811', 'loss': '2.0811'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '7.5974', 'loss': '7.5974'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '3.9857', 'loss': '3.9857'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '3.3223', 'loss': '3.3223'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '2.3773', 'loss': '2.3773'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '2.8585', 'loss': '2.8585'}
Val | Epoch: 2 | {'rmse': '19.432', 'pearson': '0.734', 'r2': '0.402', 'spearmanr': '0.572'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '3.4035', 'loss': '3.4035'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '3.5466', 'loss': '3.5466'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '3.8290', 'loss': '3.8290'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '2.7269', 'loss': '2.7269'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '6.7638', 'loss': '6.7638'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '1.3278', 'loss': '1.3278'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '1.2865', 'loss': '1.2865'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '3.0531', 'loss': '3.0531'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '2.3356', 'loss': '2.3356'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '2.0271', 'loss': '2.0271'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '1.2381', 'loss': '1.2381'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '1.7203', 'loss': '1.7203'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '4.8492', 'loss': '4.8492'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '3.6209', 'loss': '3.6209'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '2.0267', 'loss': '2.0267'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '2.7498', 'loss': '2.7498'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '1.9152', 'loss': '1.9152'}
Train | Epoch: 3 | Step: 170 / 234 | {'loss_reg': '3.7497', 'loss': '3.7497'}
Train | Epoch: 3 | Step: 180 / 234 | {'loss_reg': '2.5746', 'loss': '2.5746'}
Train | Epoch: 3 | Step: 190 / 234 | {'loss_reg': '3.5753', 'loss': '3.5753'}
Train | Epoch: 3 | Step: 200 / 234 | {'loss_reg': '4.0799', 'loss': '4.0799'}
Train | Epoch: 3 | Step: 210 / 234 | {'loss_reg': '2.1759', 'loss': '2.1759'}
Train | Epoch: 3 | Step: 220 / 234 | {'loss_reg': '2.3564', 'loss': '2.3564'}
Train | Epoch: 3 | Step: 230 / 234 | {'loss_reg': '2.2641', 'loss': '2.2641'}
Val | Epoch: 3 | {'rmse': '20.520', 'pearson': '0.731', 'r2': '0.333', 'spearmanr': '0.670'}
Train | Epoch: 4 | Step: 0 / 234 | {'loss_reg': '0.8367', 'loss': '0.8367'}
Train | Epoch: 4 | Step: 10 / 234 | {'loss_reg': '1.1647', 'loss': '1.1647'}
Train | Epoch: 4 | Step: 20 / 234 | {'loss_reg': '3.1183', 'loss': '3.1183'}
Train | Epoch: 4 | Step: 30 / 234 | {'loss_reg': '2.9940', 'loss': '2.9940'}
Train | Epoch: 4 | Step: 40 / 234 | {'loss_reg': '3.2571', 'loss': '3.2571'}
Train | Epoch: 4 | Step: 50 / 234 | {'loss_reg': '2.5651', 'loss': '2.5651'}
Train | Epoch: 4 | Step: 60 / 234 | {'loss_reg': '2.0238', 'loss': '2.0238'}
Train | Epoch: 4 | Step: 70 / 234 | {'loss_reg': '2.1587', 'loss': '2.1587'}
Train | Epoch: 4 | Step: 80 / 234 | {'loss_reg': '2.7898', 'loss': '2.7898'}
Train | Epoch: 4 | Step: 90 / 234 | {'loss_reg': '1.8772', 'loss': '1.8772'}
Train | Epoch: 4 | Step: 100 / 234 | {'loss_reg': '2.6167', 'loss': '2.6167'}
Train | Epoch: 4 | Step: 110 / 234 | {'loss_reg': '1.6112', 'loss': '1.6112'}
Train | Epoch: 4 | Step: 120 / 234 | {'loss_reg': '2.5493', 'loss': '2.5493'}
Train | Epoch: 4 | Step: 130 / 234 | {'loss_reg': '3.5224', 'loss': '3.5224'}
Train | Epoch: 4 | Step: 140 / 234 | {'loss_reg': '3.3644', 'loss': '3.3644'}
Train | Epoch: 4 | Step: 150 / 234 | {'loss_reg': '1.2086', 'loss': '1.2086'}
Train | Epoch: 4 | Step: 160 / 234 | {'loss_reg': '2.3794', 'loss': '2.3794'}
Train | Epoch: 4 | Step: 170 / 234 | {'loss_reg': '2.3770', 'loss': '2.3770'}
Train | Epoch: 4 | Step: 180 / 234 | {'loss_reg': '6.1156', 'loss': '6.1156'}
Train | Epoch: 4 | Step: 190 / 234 | {'loss_reg': '3.3502', 'loss': '3.3502'}
Train | Epoch: 4 | Step: 200 / 234 | {'loss_reg': '1.5303', 'loss': '1.5303'}
Train | Epoch: 4 | Step: 210 / 234 | {'loss_reg': '2.6540', 'loss': '2.6540'}
Train | Epoch: 4 | Step: 220 / 234 | {'loss_reg': '2.0903', 'loss': '2.0903'}
Train | Epoch: 4 | Step: 230 / 234 | {'loss_reg': '2.3306', 'loss': '2.3306'}
Val | Epoch: 4 | {'rmse': '19.052', 'pearson': '0.727', 'r2': '0.425', 'spearmanr': '0.586'}
Train | Epoch: 5 | Step: 0 / 234 | {'loss_reg': '1.6223', 'loss': '1.6223'}
Train | Epoch: 5 | Step: 10 / 234 | {'loss_reg': '1.9202', 'loss': '1.9202'}
Train | Epoch: 5 | Step: 20 / 234 | {'loss_reg': '3.6934', 'loss': '3.6934'}
Train | Epoch: 5 | Step: 30 / 234 | {'loss_reg': '1.7417', 'loss': '1.7417'}
Train | Epoch: 5 | Step: 40 / 234 | {'loss_reg': '1.9310', 'loss': '1.9310'}
Train | Epoch: 5 | Step: 50 / 234 | {'loss_reg': '1.0650', 'loss': '1.0650'}
Train | Epoch: 5 | Step: 60 / 234 | {'loss_reg': '1.1181', 'loss': '1.1181'}
Train | Epoch: 5 | Step: 70 / 234 | {'loss_reg': '1.1553', 'loss': '1.1553'}
Train | Epoch: 5 | Step: 80 / 234 | {'loss_reg': '2.2710', 'loss': '2.2710'}
Train | Epoch: 5 | Step: 90 / 234 | {'loss_reg': '2.4092', 'loss': '2.4092'}
Train | Epoch: 5 | Step: 100 / 234 | {'loss_reg': '2.9796', 'loss': '2.9796'}
Train | Epoch: 5 | Step: 110 / 234 | {'loss_reg': '3.9387', 'loss': '3.9387'}
Train | Epoch: 5 | Step: 120 / 234 | {'loss_reg': '6.5318', 'loss': '6.5318'}
Train | Epoch: 5 | Step: 130 / 234 | {'loss_reg': '2.9787', 'loss': '2.9787'}
Train | Epoch: 5 | Step: 140 / 234 | {'loss_reg': '3.9931', 'loss': '3.9931'}
Train | Epoch: 5 | Step: 150 / 234 | {'loss_reg': '1.3177', 'loss': '1.3177'}
Train | Epoch: 5 | Step: 160 / 234 | {'loss_reg': '2.0564', 'loss': '2.0564'}
Train | Epoch: 5 | Step: 170 / 234 | {'loss_reg': '3.0976', 'loss': '3.0976'}
Train | Epoch: 5 | Step: 180 / 234 | {'loss_reg': '3.2576', 'loss': '3.2576'}
Train | Epoch: 5 | Step: 190 / 234 | {'loss_reg': '2.5647', 'loss': '2.5647'}
Train | Epoch: 5 | Step: 200 / 234 | {'loss_reg': '2.0699', 'loss': '2.0699'}
Train | Epoch: 5 | Step: 210 / 234 | {'loss_reg': '4.1911', 'loss': '4.1911'}
Train | Epoch: 5 | Step: 220 / 234 | {'loss_reg': '0.8184', 'loss': '0.8184'}
Train | Epoch: 5 | Step: 230 / 234 | {'loss_reg': '1.8014', 'loss': '1.8014'}
Val | Epoch: 5 | {'rmse': '18.283', 'pearson': '0.724', 'r2': '0.471', 'spearmanr': '0.654'}
Train | Epoch: 6 | Step: 0 / 234 | {'loss_reg': '3.0566', 'loss': '3.0566'}
Train | Epoch: 6 | Step: 10 / 234 | {'loss_reg': '2.2890', 'loss': '2.2890'}
Train | Epoch: 6 | Step: 20 / 234 | {'loss_reg': '2.2694', 'loss': '2.2694'}
Train | Epoch: 6 | Step: 30 / 234 | {'loss_reg': '0.8095', 'loss': '0.8095'}
Train | Epoch: 6 | Step: 40 / 234 | {'loss_reg': '3.3351', 'loss': '3.3351'}
Train | Epoch: 6 | Step: 50 / 234 | {'loss_reg': '1.1289', 'loss': '1.1289'}
Train | Epoch: 6 | Step: 60 / 234 | {'loss_reg': '0.6949', 'loss': '0.6949'}
Train | Epoch: 6 | Step: 70 / 234 | {'loss_reg': '2.9607', 'loss': '2.9607'}
Train | Epoch: 6 | Step: 80 / 234 | {'loss_reg': '3.7739', 'loss': '3.7739'}
Train | Epoch: 6 | Step: 90 / 234 | {'loss_reg': '3.3211', 'loss': '3.3211'}
