SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.1271', 'loss_triplet': '1.0422', 'loss': '10.1694'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '4.2836', 'loss_triplet': '0.4028', 'loss': '4.6864'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.5082', 'loss_triplet': '0.8781', 'loss': '7.3863'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '7.1845', 'loss_triplet': '0.3502', 'loss': '7.5347'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '7.7267', 'loss_triplet': '0.1741', 'loss': '7.9009'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '9.0657', 'loss_triplet': '0.4646', 'loss': '9.5304'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.9497', 'loss_triplet': '1.1378', 'loss': '6.0875'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '3.1861', 'loss_triplet': '0.7674', 'loss': '3.9535'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '3.5900', 'loss_triplet': '0.2625', 'loss': '3.8525'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '7.0206', 'loss_triplet': '0.5853', 'loss': '7.6059'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '7.5040', 'loss_triplet': '0.1483', 'loss': '7.6523'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '2.4497', 'loss_triplet': '0.9389', 'loss': '3.3886'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '4.3734', 'loss_triplet': '0.4231', 'loss': '4.7966'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '0.7627', 'loss_triplet': '0.4133', 'loss': '1.1761'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '2.4528', 'loss_triplet': '0.4410', 'loss': '2.8937'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '2.0146', 'loss_triplet': '0.3989', 'loss': '2.4135'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '0.4878', 'loss_triplet': '0.5407', 'loss': '1.0285'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '4.6808', 'loss_triplet': '0.3349', 'loss': '5.0157'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '0.7542', 'loss_triplet': '0.5335', 'loss': '1.2878'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '1.1787', 'loss_triplet': '0.1814', 'loss': '1.3600'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '3.0876', 'loss_triplet': '0.1342', 'loss': '3.2218'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.4727', 'loss_triplet': '0.7580', 'loss': '3.2307'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '3.1336', 'loss_triplet': '0.9157', 'loss': '4.0494'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '0.8561', 'loss_triplet': '0.4506', 'loss': '1.3068'}
Val | Epoch: 1 | {'rmse': '17.109', 'pearson': '0.806', 'r2': '0.566', 'spearmanr': '0.822'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '7.0615', 'loss_triplet': '0.2235', 'loss': '7.2850'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '2.9800', 'loss_triplet': '0.3564', 'loss': '3.3364'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '2.5270', 'loss_triplet': '0.3450', 'loss': '2.8721'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '0.5556', 'loss_triplet': '0.6206', 'loss': '1.1762'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '0.6975', 'loss_triplet': '0.9273', 'loss': '1.6249'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '1.8375', 'loss_triplet': '0.3303', 'loss': '2.1678'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.5470', 'loss_triplet': '0.1734', 'loss': '1.7203'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '1.1131', 'loss_triplet': '0.2277', 'loss': '1.3408'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '2.2939', 'loss_triplet': '0.3294', 'loss': '2.6233'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '2.0610', 'loss_triplet': '0.3780', 'loss': '2.4390'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '6.4939', 'loss_triplet': '0.2043', 'loss': '6.6983'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '0.8630', 'loss_triplet': '0.5385', 'loss': '1.4015'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '1.9877', 'loss_triplet': '0.2798', 'loss': '2.2675'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '1.6067', 'loss_triplet': '0.4668', 'loss': '2.0735'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '1.6580', 'loss_triplet': '0.1509', 'loss': '1.8089'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '1.7408', 'loss_triplet': '0.3801', 'loss': '2.1209'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '1.2205', 'loss_triplet': '0.3796', 'loss': '1.6001'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '1.4321', 'loss_triplet': '0.2112', 'loss': '1.6433'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '2.4175', 'loss_triplet': '0.4198', 'loss': '2.8373'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '3.4616', 'loss_triplet': '0.2584', 'loss': '3.7200'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '2.1887', 'loss_triplet': '1.0269', 'loss': '3.2156'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '1.8634', 'loss_triplet': '0.6429', 'loss': '2.5063'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '5.3214', 'loss_triplet': '0.3043', 'loss': '5.6257'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '3.4285', 'loss_triplet': '0.3736', 'loss': '3.8021'}
Val | Epoch: 2 | {'rmse': '13.419', 'pearson': '0.857', 'r2': '0.733', 'spearmanr': '0.829'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '1.5704', 'loss_triplet': '0.5497', 'loss': '2.1201'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '0.8365', 'loss_triplet': '0.6118', 'loss': '1.4482'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '3.7787', 'loss_triplet': '0.4164', 'loss': '4.1951'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '7.0381', 'loss_triplet': '0.2973', 'loss': '7.3354'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '2.0896', 'loss_triplet': '0.7745', 'loss': '2.8641'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '2.7165', 'loss_triplet': '1.0943', 'loss': '3.8109'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '7.0479', 'loss_triplet': '0.3045', 'loss': '7.3524'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '2.0958', 'loss_triplet': '0.2434', 'loss': '2.3392'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '2.8916', 'loss_triplet': '0.2852', 'loss': '3.1768'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '1.5015', 'loss_triplet': '0.5506', 'loss': '2.0521'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '2.2207', 'loss_triplet': '0.2419', 'loss': '2.4626'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '1.3844', 'loss_triplet': '0.3391', 'loss': '1.7234'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '1.3723', 'loss_triplet': '0.5939', 'loss': '1.9661'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '0.6820', 'loss_triplet': '1.0333', 'loss': '1.7153'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '2.8673', 'loss_triplet': '0.3196', 'loss': '3.1869'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '1.3368', 'loss_triplet': '0.2822', 'loss': '1.6190'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '0.8587', 'loss_triplet': '0.6385', 'loss': '1.4972'}
Train | Epoch: 3 | Step: 170 / 234 | {'loss_reg': '1.2808', 'loss_triplet': '0.2605', 'loss': '1.5413'}
Train | Epoch: 3 | Step: 180 / 234 | {'loss_reg': '1.3260', 'loss_triplet': '0.4885', 'loss': '1.8145'}
Train | Epoch: 3 | Step: 190 / 234 | {'loss_reg': '7.3054', 'loss_triplet': '0.3884', 'loss': '7.6938'}
Train | Epoch: 3 | Step: 200 / 234 | {'loss_reg': '2.0800', 'loss_triplet': '0.3341', 'loss': '2.4141'}
Train | Epoch: 3 | Step: 210 / 234 | {'loss_reg': '3.4590', 'loss_triplet': '0.9440', 'loss': '4.4030'}
Train | Epoch: 3 | Step: 220 / 234 | {'loss_reg': '2.3023', 'loss_triplet': '0.3827', 'loss': '2.6850'}
Train | Epoch: 3 | Step: 230 / 234 | {'loss_reg': '0.8964', 'loss_triplet': '0.3519', 'loss': '1.2483'}
Val | Epoch: 3 | {'rmse': '11.522', 'pearson': '0.903', 'r2': '0.803', 'spearmanr': '0.847'}
Train | Epoch: 4 | Step: 0 / 234 | {'loss_reg': '1.2088', 'loss_triplet': '0.2163', 'loss': '1.4252'}
Train | Epoch: 4 | Step: 10 / 234 | {'loss_reg': '1.7987', 'loss_triplet': '0.3551', 'loss': '2.1538'}
Train | Epoch: 4 | Step: 20 / 234 | {'loss_reg': '1.4632', 'loss_triplet': '0.2745', 'loss': '1.7377'}
Train | Epoch: 4 | Step: 30 / 234 | {'loss_reg': '1.1035', 'loss_triplet': '0.2599', 'loss': '1.3634'}
Train | Epoch: 4 | Step: 40 / 234 | {'loss_reg': '1.5808', 'loss_triplet': '0.5557', 'loss': '2.1365'}
Train | Epoch: 4 | Step: 50 / 234 | {'loss_reg': '1.7306', 'loss_triplet': '0.1988', 'loss': '1.9295'}
Train | Epoch: 4 | Step: 60 / 234 | {'loss_reg': '6.9772', 'loss_triplet': '0.1876', 'loss': '7.1648'}
Train | Epoch: 4 | Step: 70 / 234 | {'loss_reg': '0.1886', 'loss_triplet': '0.2861', 'loss': '0.4747'}
Train | Epoch: 4 | Step: 80 / 234 | {'loss_reg': '1.1367', 'loss_triplet': '0.3933', 'loss': '1.5300'}
Train | Epoch: 4 | Step: 90 / 234 | {'loss_reg': '1.1836', 'loss_triplet': '0.5204', 'loss': '1.7041'}
Train | Epoch: 4 | Step: 100 / 234 | {'loss_reg': '0.7594', 'loss_triplet': '0.5594', 'loss': '1.3188'}
Train | Epoch: 4 | Step: 110 / 234 | {'loss_reg': '1.3671', 'loss_triplet': '0.3362', 'loss': '1.7033'}
Train | Epoch: 4 | Step: 120 / 234 | {'loss_reg': '1.5499', 'loss_triplet': '0.3923', 'loss': '1.9422'}
Train | Epoch: 4 | Step: 130 / 234 | {'loss_reg': '0.5500', 'loss_triplet': '0.5335', 'loss': '1.0834'}
Train | Epoch: 4 | Step: 140 / 234 | {'loss_reg': '1.2444', 'loss_triplet': '0.2490', 'loss': '1.4934'}
Train | Epoch: 4 | Step: 150 / 234 | {'loss_reg': '2.2333', 'loss_triplet': '0.3452', 'loss': '2.5785'}
Train | Epoch: 4 | Step: 160 / 234 | {'loss_reg': '0.9886', 'loss_triplet': '0.2728', 'loss': '1.2613'}
Train | Epoch: 4 | Step: 170 / 234 | {'loss_reg': '3.2613', 'loss_triplet': '0.3924', 'loss': '3.6538'}
Train | Epoch: 4 | Step: 180 / 234 | {'loss_reg': '1.0909', 'loss_triplet': '0.2362', 'loss': '1.3270'}
Train | Epoch: 4 | Step: 190 / 234 | {'loss_reg': '1.5358', 'loss_triplet': '0.4159', 'loss': '1.9517'}
Train | Epoch: 4 | Step: 200 / 234 | {'loss_reg': '1.0144', 'loss_triplet': '0.2838', 'loss': '1.2981'}
Train | Epoch: 4 | Step: 210 / 234 | {'loss_reg': '0.5033', 'loss_triplet': '0.3499', 'loss': '0.8531'}
Train | Epoch: 4 | Step: 220 / 234 | {'loss_reg': '0.7115', 'loss_triplet': '0.3811', 'loss': '1.0925'}
Train | Epoch: 4 | Step: 230 / 234 | {'loss_reg': '1.7098', 'loss_triplet': '0.4049', 'loss': '2.1147'}
Val | Epoch: 4 | {'rmse': '13.297', 'pearson': '0.864', 'r2': '0.738', 'spearmanr': '0.822'}
Train | Epoch: 5 | Step: 0 / 234 | {'loss_reg': '0.3928', 'loss_triplet': '0.2804', 'loss': '0.6732'}
Train | Epoch: 5 | Step: 10 / 234 | {'loss_reg': '1.6806', 'loss_triplet': '0.2173', 'loss': '1.8979'}
Train | Epoch: 5 | Step: 20 / 234 | {'loss_reg': '1.1532', 'loss_triplet': '0.4516', 'loss': '1.6048'}
Train | Epoch: 5 | Step: 30 / 234 | {'loss_reg': '0.2998', 'loss_triplet': '0.2942', 'loss': '0.5940'}
Train | Epoch: 5 | Step: 40 / 234 | {'loss_reg': '0.5567', 'loss_triplet': '0.2083', 'loss': '0.7649'}
