SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '10.3390', 'loss': '10.3390'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '4.1708', 'loss': '4.1708'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '5.7899', 'loss': '5.7899'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '3.8911', 'loss': '3.8911'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '3.8225', 'loss': '3.8225'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '7.6812', 'loss': '7.6812'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '3.5353', 'loss': '3.5353'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '7.3441', 'loss': '7.3441'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '5.0970', 'loss': '5.0970'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '3.7342', 'loss': '3.7342'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '3.3635', 'loss': '3.3635'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.9379', 'loss': '3.9379'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '2.2134', 'loss': '2.2134'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '1.9982', 'loss': '1.9982'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.4875', 'loss': '3.4875'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '4.8800', 'loss': '4.8800'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '2.6100', 'loss': '2.6100'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '2.9574', 'loss': '2.9574'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.0609', 'loss': '2.0609'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '1.7989', 'loss': '1.7989'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '1.7338', 'loss': '1.7338'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.4355', 'loss': '2.4355'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '1.2991', 'loss': '1.2991'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.1819', 'loss': '1.1819'}
Val | Epoch: 1 | {'rmse': '15.961', 'pearson': '0.794', 'r2': '0.569', 'spearmanr': '0.816'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '0.7394', 'loss': '0.7394'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '4.0184', 'loss': '4.0184'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '6.0948', 'loss': '6.0948'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.9767', 'loss': '1.9767'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '6.5215', 'loss': '6.5215'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '1.8507', 'loss': '1.8507'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.4489', 'loss': '1.4489'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '1.5337', 'loss': '1.5337'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '1.6042', 'loss': '1.6042'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '4.4436', 'loss': '4.4436'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '0.6840', 'loss': '0.6840'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '2.1849', 'loss': '2.1849'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '0.9345', 'loss': '0.9345'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '2.7338', 'loss': '2.7338'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '2.7895', 'loss': '2.7895'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '1.7688', 'loss': '1.7688'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '1.1801', 'loss': '1.1801'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '0.7291', 'loss': '0.7291'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '1.0050', 'loss': '1.0050'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '1.4939', 'loss': '1.4939'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '3.3435', 'loss': '3.3435'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '5.7653', 'loss': '5.7653'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '1.7486', 'loss': '1.7486'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '1.0273', 'loss': '1.0273'}
Val | Epoch: 2 | {'rmse': '17.311', 'pearson': '0.750', 'r2': '0.493', 'spearmanr': '0.770'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '1.5341', 'loss': '1.5341'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '0.7573', 'loss': '0.7573'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '0.8050', 'loss': '0.8050'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '1.1930', 'loss': '1.1930'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '1.7661', 'loss': '1.7661'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '2.5510', 'loss': '2.5510'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '1.6420', 'loss': '1.6420'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '2.7790', 'loss': '2.7790'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '1.6965', 'loss': '1.6965'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '0.4476', 'loss': '0.4476'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '2.2275', 'loss': '2.2275'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '1.4298', 'loss': '1.4298'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '1.9141', 'loss': '1.9141'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '2.3617', 'loss': '2.3617'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '0.8935', 'loss': '0.8935'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '2.4961', 'loss': '2.4961'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '1.0441', 'loss': '1.0441'}
Train | Epoch: 3 | Step: 170 / 234 | {'loss_reg': '1.7602', 'loss': '1.7602'}
Train | Epoch: 3 | Step: 180 / 234 | {'loss_reg': '1.1574', 'loss': '1.1574'}
Train | Epoch: 3 | Step: 190 / 234 | {'loss_reg': '2.1545', 'loss': '2.1545'}
Train | Epoch: 3 | Step: 200 / 234 | {'loss_reg': '0.6218', 'loss': '0.6218'}
Train | Epoch: 3 | Step: 210 / 234 | {'loss_reg': '1.2520', 'loss': '1.2520'}
Train | Epoch: 3 | Step: 220 / 234 | {'loss_reg': '2.8393', 'loss': '2.8393'}
Train | Epoch: 3 | Step: 230 / 234 | {'loss_reg': '2.5176', 'loss': '2.5176'}
Val | Epoch: 3 | {'rmse': '17.231', 'pearson': '0.749', 'r2': '0.498', 'spearmanr': '0.768'}
Train | Epoch: 4 | Step: 0 / 234 | {'loss_reg': '0.8156', 'loss': '0.8156'}
Train | Epoch: 4 | Step: 10 / 234 | {'loss_reg': '0.7527', 'loss': '0.7527'}
Train | Epoch: 4 | Step: 20 / 234 | {'loss_reg': '3.1094', 'loss': '3.1094'}
Train | Epoch: 4 | Step: 30 / 234 | {'loss_reg': '1.7878', 'loss': '1.7878'}
Train | Epoch: 4 | Step: 40 / 234 | {'loss_reg': '2.1766', 'loss': '2.1766'}
Train | Epoch: 4 | Step: 50 / 234 | {'loss_reg': '0.7895', 'loss': '0.7895'}
Train | Epoch: 4 | Step: 60 / 234 | {'loss_reg': '1.3619', 'loss': '1.3619'}
Train | Epoch: 4 | Step: 70 / 234 | {'loss_reg': '1.2559', 'loss': '1.2559'}
Train | Epoch: 4 | Step: 80 / 234 | {'loss_reg': '1.1910', 'loss': '1.1910'}
Train | Epoch: 4 | Step: 90 / 234 | {'loss_reg': '0.9513', 'loss': '0.9513'}
Train | Epoch: 4 | Step: 100 / 234 | {'loss_reg': '2.9202', 'loss': '2.9202'}
Train | Epoch: 4 | Step: 110 / 234 | {'loss_reg': '1.5037', 'loss': '1.5037'}
Train | Epoch: 4 | Step: 120 / 234 | {'loss_reg': '2.1232', 'loss': '2.1232'}
Train | Epoch: 4 | Step: 130 / 234 | {'loss_reg': '1.2026', 'loss': '1.2026'}
Train | Epoch: 4 | Step: 140 / 234 | {'loss_reg': '1.6820', 'loss': '1.6820'}
Train | Epoch: 4 | Step: 150 / 234 | {'loss_reg': '0.7009', 'loss': '0.7009'}
Train | Epoch: 4 | Step: 160 / 234 | {'loss_reg': '4.5645', 'loss': '4.5645'}
Train | Epoch: 4 | Step: 170 / 234 | {'loss_reg': '1.4768', 'loss': '1.4768'}
Train | Epoch: 4 | Step: 180 / 234 | {'loss_reg': '1.3688', 'loss': '1.3688'}
