SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '10.5055', 'loss': '10.5055'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '6.1003', 'loss': '6.1003'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '7.5842', 'loss': '7.5842'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.6620', 'loss': '6.6620'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '2.7200', 'loss': '2.7200'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '10.8498', 'loss': '10.8498'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '2.8215', 'loss': '2.8215'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '1.5601', 'loss': '1.5601'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.4568', 'loss': '2.4568'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '5.1352', 'loss': '5.1352'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '3.9066', 'loss': '3.9066'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '2.5603', 'loss': '2.5603'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.3641', 'loss': '3.3641'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '6.7211', 'loss': '6.7211'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '4.5997', 'loss': '4.5997'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.6175', 'loss': '1.6175'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '3.9095', 'loss': '3.9095'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '3.8390', 'loss': '3.8390'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '4.0390', 'loss': '4.0390'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '6.4903', 'loss': '6.4903'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '9.9949', 'loss': '9.9949'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '3.2567', 'loss': '3.2567'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '6.4781', 'loss': '6.4781'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '4.6945', 'loss': '4.6945'}
Val | Epoch: 1 | {'rmse': '19.129', 'pearson': '0.819', 'r2': '0.459', 'spearmanr': '0.761'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '3.8372', 'loss': '3.8372'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '2.8683', 'loss': '2.8683'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '4.2776', 'loss': '4.2776'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '2.7537', 'loss': '2.7537'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '3.0373', 'loss': '3.0373'}
