SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.1271', 'loss_triplet': '1.0422', 'loss': '10.1694'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '4.1584', 'loss_triplet': '0.2329', 'loss': '4.3913'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '7.7113', 'loss_triplet': '0.0749', 'loss': '7.7863'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.4626', 'loss_triplet': '0.1137', 'loss': '6.5762'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '6.5565', 'loss_triplet': '0.1254', 'loss': '6.6819'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '5.5537', 'loss_triplet': '0.2745', 'loss': '5.8282'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '3.8817', 'loss_triplet': '0.2319', 'loss': '4.1136'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '1.7594', 'loss_triplet': '0.2055', 'loss': '1.9649'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '1.9649', 'loss_triplet': '0.1406', 'loss': '2.1055'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '7.2975', 'loss_triplet': '0.4548', 'loss': '7.7523'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '5.0206', 'loss_triplet': '0.2497', 'loss': '5.2703'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '2.7182', 'loss_triplet': '0.5536', 'loss': '3.2718'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.5413', 'loss_triplet': '0.3738', 'loss': '3.9151'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '0.8917', 'loss_triplet': '0.2174', 'loss': '1.1091'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '2.3079', 'loss_triplet': '0.9565', 'loss': '3.2644'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '2.1670', 'loss_triplet': '1.4838', 'loss': '3.6508'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '2.5409', 'loss_triplet': '0.9142', 'loss': '3.4551'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '4.8994', 'loss_triplet': '0.5516', 'loss': '5.4510'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.5612', 'loss_triplet': '0.4258', 'loss': '1.9870'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '1.7453', 'loss_triplet': '0.2349', 'loss': '1.9802'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '5.5567', 'loss_triplet': '0.0777', 'loss': '5.6344'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.3274', 'loss_triplet': '0.2252', 'loss': '2.5526'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '4.0994', 'loss_triplet': '0.3711', 'loss': '4.4705'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.8670', 'loss_triplet': '0.3544', 'loss': '2.2214'}
Val | Epoch: 1 | {'rmse': '17.494', 'pearson': '0.770', 'r2': '0.546', 'spearmanr': '0.725'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '7.2251', 'loss_triplet': '0.1133', 'loss': '7.3384'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '2.7945', 'loss_triplet': '0.2481', 'loss': '3.0426'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '3.4032', 'loss_triplet': '0.5118', 'loss': '3.9150'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '2.9481', 'loss_triplet': '0.7206', 'loss': '3.6687'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '1.1902', 'loss_triplet': '0.8364', 'loss': '2.0267'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '2.9527', 'loss_triplet': '0.1725', 'loss': '3.1252'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.1665', 'loss_triplet': '0.2102', 'loss': '1.3767'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '1.2121', 'loss_triplet': '0.2670', 'loss': '1.4791'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '2.6331', 'loss_triplet': '0.3210', 'loss': '2.9540'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '1.6398', 'loss_triplet': '0.6052', 'loss': '2.2450'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '5.9679', 'loss_triplet': '0.3053', 'loss': '6.2732'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '2.9793', 'loss_triplet': '0.3734', 'loss': '3.3527'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '1.6341', 'loss_triplet': '0.2211', 'loss': '1.8552'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '2.5356', 'loss_triplet': '0.3509', 'loss': '2.8865'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '0.7276', 'loss_triplet': '0.1789', 'loss': '0.9065'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '2.0698', 'loss_triplet': '0.3975', 'loss': '2.4674'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '1.2509', 'loss_triplet': '0.1967', 'loss': '1.4476'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '0.9964', 'loss_triplet': '0.1138', 'loss': '1.1102'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '3.6033', 'loss_triplet': '0.3812', 'loss': '3.9845'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '4.4899', 'loss_triplet': '0.4534', 'loss': '4.9434'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '2.4684', 'loss_triplet': '1.2186', 'loss': '3.6870'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '3.0359', 'loss_triplet': '0.5691', 'loss': '3.6050'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '3.8374', 'loss_triplet': '0.3912', 'loss': '4.2286'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '1.5195', 'loss_triplet': '0.1716', 'loss': '1.6911'}
Val | Epoch: 2 | {'rmse': '13.873', 'pearson': '0.865', 'r2': '0.715', 'spearmanr': '0.863'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '2.1399', 'loss_triplet': '0.3542', 'loss': '2.4941'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '1.1733', 'loss_triplet': '0.3698', 'loss': '1.5431'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '2.3779', 'loss_triplet': '0.2688', 'loss': '2.6467'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '5.6261', 'loss_triplet': '0.1821', 'loss': '5.8081'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '2.4271', 'loss_triplet': '0.5746', 'loss': '3.0017'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '1.4930', 'loss_triplet': '0.4754', 'loss': '1.9684'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '6.4470', 'loss_triplet': '0.2855', 'loss': '6.7326'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '3.6801', 'loss_triplet': '0.1090', 'loss': '3.7891'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '2.6392', 'loss_triplet': '0.2081', 'loss': '2.8474'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '0.6766', 'loss_triplet': '0.4511', 'loss': '1.1277'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '4.3185', 'loss_triplet': '0.3080', 'loss': '4.6266'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '1.7624', 'loss_triplet': '0.3319', 'loss': '2.0943'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '0.9188', 'loss_triplet': '0.5792', 'loss': '1.4980'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '0.7628', 'loss_triplet': '0.7181', 'loss': '1.4809'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '2.3875', 'loss_triplet': '0.1577', 'loss': '2.5452'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '1.2645', 'loss_triplet': '0.3956', 'loss': '1.6601'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '0.8109', 'loss_triplet': '0.7166', 'loss': '1.5275'}
Train | Epoch: 3 | Step: 170 / 234 | {'loss_reg': '4.9838', 'loss_triplet': '0.1356', 'loss': '5.1194'}
Train | Epoch: 3 | Step: 180 / 234 | {'loss_reg': '1.5022', 'loss_triplet': '0.5134', 'loss': '2.0155'}
Train | Epoch: 3 | Step: 190 / 234 | {'loss_reg': '8.0723', 'loss_triplet': '0.2274', 'loss': '8.2997'}
Train | Epoch: 3 | Step: 200 / 234 | {'loss_reg': '2.1274', 'loss_triplet': '0.3019', 'loss': '2.4293'}
Train | Epoch: 3 | Step: 210 / 234 | {'loss_reg': '0.8523', 'loss_triplet': '0.6721', 'loss': '1.5243'}
Train | Epoch: 3 | Step: 220 / 234 | {'loss_reg': '2.4970', 'loss_triplet': '0.4794', 'loss': '2.9764'}
Train | Epoch: 3 | Step: 230 / 234 | {'loss_reg': '0.6295', 'loss_triplet': '0.3408', 'loss': '0.9703'}
Val | Epoch: 3 | {'rmse': '11.622', 'pearson': '0.909', 'r2': '0.800', 'spearmanr': '0.883'}
Train | Epoch: 4 | Step: 0 / 234 | {'loss_reg': '1.3951', 'loss_triplet': '0.3314', 'loss': '1.7265'}
Train | Epoch: 4 | Step: 10 / 234 | {'loss_reg': '0.3942', 'loss_triplet': '0.2624', 'loss': '0.6566'}
Train | Epoch: 4 | Step: 20 / 234 | {'loss_reg': '2.0672', 'loss_triplet': '0.5069', 'loss': '2.5741'}
Train | Epoch: 4 | Step: 30 / 234 | {'loss_reg': '1.5613', 'loss_triplet': '0.3347', 'loss': '1.8960'}
Train | Epoch: 4 | Step: 40 / 234 | {'loss_reg': '1.3595', 'loss_triplet': '0.4432', 'loss': '1.8028'}
Train | Epoch: 4 | Step: 50 / 234 | {'loss_reg': '2.8020', 'loss_triplet': '0.2798', 'loss': '3.0818'}
Train | Epoch: 4 | Step: 60 / 234 | {'loss_reg': '7.5731', 'loss_triplet': '0.3717', 'loss': '7.9448'}
Train | Epoch: 4 | Step: 70 / 234 | {'loss_reg': '1.1369', 'loss_triplet': '0.3268', 'loss': '1.4637'}
