SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '12.6863', 'loss_triplet': '1.0427', 'loss': '13.7289'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '6.0364', 'loss_triplet': '0.2629', 'loss': '6.2993'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.3350', 'loss_triplet': '0.1389', 'loss': '6.4739'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '7.3234', 'loss_triplet': '0.3679', 'loss': '7.6914'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '0.7955', 'loss_triplet': '0.4997', 'loss': '1.2951'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '4.4031', 'loss_triplet': '0.2610', 'loss': '4.6641'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '3.1765', 'loss_triplet': '0.1709', 'loss': '3.3473'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '7.7453', 'loss_triplet': '0.2515', 'loss': '7.9967'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '2.4309', 'loss_triplet': '0.3400', 'loss': '2.7709'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '7.5314', 'loss_triplet': '0.7591', 'loss': '8.2904'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '5.1410', 'loss_triplet': '0.2361', 'loss': '5.3771'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '2.4372', 'loss_triplet': '1.3681', 'loss': '3.8053'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.9889', 'loss_triplet': '1.6705', 'loss': '5.6594'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.4825', 'loss_triplet': '0.9322', 'loss': '4.4147'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '1.9410', 'loss_triplet': '0.3816', 'loss': '2.3226'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '2.6669', 'loss_triplet': '0.2655', 'loss': '2.9324'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '3.4101', 'loss_triplet': '0.3952', 'loss': '3.8052'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '4.1837', 'loss_triplet': '0.6372', 'loss': '4.8209'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.9607', 'loss_triplet': '0.6055', 'loss': '2.5662'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '6.0548', 'loss_triplet': '0.4232', 'loss': '6.4780'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.0234', 'loss_triplet': '0.5378', 'loss': '2.5612'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.2743', 'loss_triplet': '0.6154', 'loss': '2.8897'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '8.6650', 'loss_triplet': '0.2617', 'loss': '8.9267'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '2.0597', 'loss_triplet': '0.5563', 'loss': '2.6161'}
Val | Epoch: 1 | {'rmse': '12.457', 'pearson': '0.901', 'r2': '0.755', 'spearmanr': '0.777'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '0.6837', 'loss_triplet': '0.3840', 'loss': '1.0677'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '2.8758', 'loss_triplet': '1.1981', 'loss': '4.0739'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '1.8181', 'loss_triplet': '0.3599', 'loss': '2.1780'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '2.1661', 'loss_triplet': '0.8615', 'loss': '3.0275'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '1.8264', 'loss_triplet': '0.5758', 'loss': '2.4022'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '5.6577', 'loss_triplet': '0.7735', 'loss': '6.4312'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '0.7580', 'loss_triplet': '1.0956', 'loss': '1.8537'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '0.9432', 'loss_triplet': '0.2099', 'loss': '1.1531'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '1.6314', 'loss_triplet': '0.3517', 'loss': '1.9832'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '1.1197', 'loss_triplet': '0.4254', 'loss': '1.5451'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '1.3855', 'loss_triplet': '0.4746', 'loss': '1.8601'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '3.5553', 'loss_triplet': '0.3814', 'loss': '3.9368'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '2.1803', 'loss_triplet': '0.1886', 'loss': '2.3688'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '3.2301', 'loss_triplet': '0.2856', 'loss': '3.5156'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '1.6865', 'loss_triplet': '0.6400', 'loss': '2.3265'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '1.8350', 'loss_triplet': '0.1646', 'loss': '1.9995'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '0.7122', 'loss_triplet': '0.8649', 'loss': '1.5771'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '1.5277', 'loss_triplet': '0.1608', 'loss': '1.6885'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '1.2847', 'loss_triplet': '0.5733', 'loss': '1.8580'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '0.4170', 'loss_triplet': '0.2158', 'loss': '0.6328'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '1.1299', 'loss_triplet': '0.2625', 'loss': '1.3924'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '5.4206', 'loss_triplet': '0.4635', 'loss': '5.8841'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '2.1739', 'loss_triplet': '0.9384', 'loss': '3.1123'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '1.4446', 'loss_triplet': '0.2895', 'loss': '1.7342'}
Val | Epoch: 2 | {'rmse': '12.329', 'pearson': '0.889', 'r2': '0.760', 'spearmanr': '0.835'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '0.9097', 'loss_triplet': '0.5088', 'loss': '1.4185'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '1.3766', 'loss_triplet': '0.2311', 'loss': '1.6077'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '0.9214', 'loss_triplet': '0.3284', 'loss': '1.2498'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '1.1505', 'loss_triplet': '0.6932', 'loss': '1.8437'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '1.2212', 'loss_triplet': '0.4540', 'loss': '1.6751'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '1.2635', 'loss_triplet': '0.2580', 'loss': '1.5215'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '1.3033', 'loss_triplet': '0.4716', 'loss': '1.7749'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '2.8181', 'loss_triplet': '0.3021', 'loss': '3.1202'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '1.5250', 'loss_triplet': '0.3378', 'loss': '1.8629'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '0.6613', 'loss_triplet': '0.2189', 'loss': '0.8802'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '1.8532', 'loss_triplet': '0.7030', 'loss': '2.5562'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '0.5384', 'loss_triplet': '0.4429', 'loss': '0.9814'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '1.3194', 'loss_triplet': '0.2035', 'loss': '1.5229'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '5.6380', 'loss_triplet': '0.5270', 'loss': '6.1649'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '1.3704', 'loss_triplet': '0.7215', 'loss': '2.0919'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '3.1764', 'loss_triplet': '0.9351', 'loss': '4.1115'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '6.8178', 'loss_triplet': '0.9321', 'loss': '7.7498'}
Train | Epoch: 3 | Step: 170 / 234 | {'loss_reg': '1.8959', 'loss_triplet': '0.5235', 'loss': '2.4194'}
Train | Epoch: 3 | Step: 180 / 234 | {'loss_reg': '0.9106', 'loss_triplet': '0.9214', 'loss': '1.8319'}
Train | Epoch: 3 | Step: 190 / 234 | {'loss_reg': '7.8741', 'loss_triplet': '0.4933', 'loss': '8.3673'}
Train | Epoch: 3 | Step: 200 / 234 | {'loss_reg': '1.8242', 'loss_triplet': '0.6170', 'loss': '2.4412'}
Train | Epoch: 3 | Step: 210 / 234 | {'loss_reg': '0.8535', 'loss_triplet': '0.3573', 'loss': '1.2108'}
