SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.9255', 'loss': '9.9255'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '1.0821', 'loss': '1.0821'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.7219', 'loss': '6.7219'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '2.9235', 'loss': '2.9235'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '6.8206', 'loss': '6.8206'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.5622', 'loss': '6.5622'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '3.2293', 'loss': '3.2293'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '2.8810', 'loss': '2.8810'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '3.0867', 'loss': '3.0867'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '0.9369', 'loss': '0.9369'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '5.8175', 'loss': '5.8175'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '8.9990', 'loss': '8.9990'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.6289', 'loss': '3.6289'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '12.3964', 'loss': '12.3964'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '1.8408', 'loss': '1.8408'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '7.1363', 'loss': '7.1363'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '3.4912', 'loss': '3.4912'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '4.3451', 'loss': '4.3451'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '7.9775', 'loss': '7.9775'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.5411', 'loss': '2.5411'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.6102', 'loss': '2.6102'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.3316', 'loss': '2.3316'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '4.4221', 'loss': '4.4221'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '2.7440', 'loss': '2.7440'}
Val | Epoch: 1 | {'rmse': '10.467', 'pearson': '0.910', 'r2': '0.827', 'spearmanr': '0.737'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '1.6529', 'loss': '1.6529'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '1.3940', 'loss': '1.3940'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '2.2969', 'loss': '2.2969'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '2.2618', 'loss': '2.2618'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '3.5374', 'loss': '3.5374'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '5.5899', 'loss': '5.5899'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '2.4083', 'loss': '2.4083'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '3.3369', 'loss': '3.3369'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '1.4243', 'loss': '1.4243'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '2.1507', 'loss': '2.1507'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '4.1379', 'loss': '4.1379'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '3.5745', 'loss': '3.5745'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '1.1961', 'loss': '1.1961'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '1.9395', 'loss': '1.9395'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '2.2918', 'loss': '2.2918'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '2.3599', 'loss': '2.3599'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '2.5880', 'loss': '2.5880'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '2.4971', 'loss': '2.4971'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '2.6277', 'loss': '2.6277'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '7.9951', 'loss': '7.9951'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '2.5789', 'loss': '2.5789'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '2.4164', 'loss': '2.4164'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '2.0814', 'loss': '2.0814'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '8.0144', 'loss': '8.0144'}
Val | Epoch: 2 | {'rmse': '15.426', 'pearson': '0.892', 'r2': '0.625', 'spearmanr': '0.770'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '3.4754', 'loss': '3.4754'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '3.1285', 'loss': '3.1285'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '1.1690', 'loss': '1.1690'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '1.6903', 'loss': '1.6903'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '1.4333', 'loss': '1.4333'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '2.1175', 'loss': '2.1175'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '1.1681', 'loss': '1.1681'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '1.8656', 'loss': '1.8656'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '4.0550', 'loss': '4.0550'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '7.4106', 'loss': '7.4106'}
