SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.7342', 'loss_triplet': '1.0198', 'loss': '10.7540'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '7.8757', 'loss_triplet': '0.1531', 'loss': '8.0289'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '3.3920', 'loss_triplet': '0.2555', 'loss': '3.6475'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '8.0518', 'loss_triplet': '0.1464', 'loss': '8.1982'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '3.0332', 'loss_triplet': '0.2920', 'loss': '3.3252'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '7.0012', 'loss_triplet': '0.3347', 'loss': '7.3358'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.8640', 'loss_triplet': '0.1195', 'loss': '4.9835'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '3.1168', 'loss_triplet': '0.2619', 'loss': '3.3787'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '5.8042', 'loss_triplet': '0.2272', 'loss': '6.0314'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '3.9986', 'loss_triplet': '0.2302', 'loss': '4.2289'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '2.1135', 'loss_triplet': '0.2202', 'loss': '2.3337'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '2.8934', 'loss_triplet': '0.2605', 'loss': '3.1538'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '1.8789', 'loss_triplet': '0.2884', 'loss': '2.1674'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '2.3952', 'loss_triplet': '0.1131', 'loss': '2.5083'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '1.5390', 'loss_triplet': '0.4035', 'loss': '1.9425'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '4.2798', 'loss_triplet': '0.5997', 'loss': '4.8795'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '1.9757', 'loss_triplet': '0.3119', 'loss': '2.2876'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '2.9260', 'loss_triplet': '0.3710', 'loss': '3.2970'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.1469', 'loss_triplet': '0.7853', 'loss': '1.9321'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.5411', 'loss_triplet': '0.1691', 'loss': '2.7103'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.5707', 'loss_triplet': '0.2134', 'loss': '2.7841'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.7173', 'loss_triplet': '0.1530', 'loss': '2.8703'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '0.5398', 'loss_triplet': '0.3513', 'loss': '0.8911'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.6236', 'loss_triplet': '0.2570', 'loss': '1.8806'}
