SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '10.3390', 'loss_triplet': '1.0152', 'loss': '11.3542'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '3.8939', 'loss_triplet': '0.1462', 'loss': '4.0401'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.0993', 'loss_triplet': '0.3184', 'loss': '6.4177'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '3.0720', 'loss_triplet': '0.1750', 'loss': '3.2470'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '3.5489', 'loss_triplet': '0.1154', 'loss': '3.6642'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.4687', 'loss_triplet': '0.2109', 'loss': '6.6796'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '5.2075', 'loss_triplet': '0.5154', 'loss': '5.7229'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '9.8708', 'loss_triplet': '0.5744', 'loss': '10.4453'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '4.3411', 'loss_triplet': '0.1676', 'loss': '4.5087'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '4.4639', 'loss_triplet': '0.1663', 'loss': '4.6301'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '2.9364', 'loss_triplet': '0.5970', 'loss': '3.5334'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '4.5262', 'loss_triplet': '0.1036', 'loss': '4.6297'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '2.7596', 'loss_triplet': '0.2103', 'loss': '2.9699'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.0676', 'loss_triplet': '0.1926', 'loss': '3.2603'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '4.9143', 'loss_triplet': '0.1166', 'loss': '5.0310'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.8240', 'loss_triplet': '0.2762', 'loss': '2.1002'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '2.9956', 'loss_triplet': '0.2719', 'loss': '3.2675'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '3.5924', 'loss_triplet': '0.2809', 'loss': '3.8733'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.0857', 'loss_triplet': '0.1556', 'loss': '1.2413'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.1551', 'loss_triplet': '0.2789', 'loss': '2.4340'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '1.0656', 'loss_triplet': '0.1443', 'loss': '1.2098'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '1.9779', 'loss_triplet': '0.1331', 'loss': '2.1110'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '1.1811', 'loss_triplet': '0.1371', 'loss': '1.3182'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.0653', 'loss_triplet': '0.4098', 'loss': '1.4751'}
Val | Epoch: 1 | {'rmse': '19.152', 'pearson': '0.701', 'r2': '0.379', 'spearmanr': '0.654'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '0.9914', 'loss_triplet': '0.2871', 'loss': '1.2785'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '1.5868', 'loss_triplet': '0.6180', 'loss': '2.2047'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '1.5894', 'loss_triplet': '0.4988', 'loss': '2.0882'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '0.9842', 'loss_triplet': '0.2774', 'loss': '1.2616'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '4.3930', 'loss_triplet': '0.4573', 'loss': '4.8503'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '0.8389', 'loss_triplet': '1.0496', 'loss': '1.8885'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.1865', 'loss_triplet': '0.5807', 'loss': '1.7672'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '2.6307', 'loss_triplet': '0.4363', 'loss': '3.0670'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '2.0400', 'loss_triplet': '0.2559', 'loss': '2.2959'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '1.0853', 'loss_triplet': '0.2034', 'loss': '1.2887'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '2.3730', 'loss_triplet': '0.2052', 'loss': '2.5782'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '5.5023', 'loss_triplet': '0.2000', 'loss': '5.7024'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '1.1040', 'loss_triplet': '0.3427', 'loss': '1.4467'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '3.1448', 'loss_triplet': '0.5474', 'loss': '3.6922'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '3.1864', 'loss_triplet': '0.2280', 'loss': '3.4143'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '1.1370', 'loss_triplet': '0.2437', 'loss': '1.3807'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '2.4395', 'loss_triplet': '0.6819', 'loss': '3.1214'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '2.9960', 'loss_triplet': '0.1212', 'loss': '3.1172'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '2.8803', 'loss_triplet': '0.6640', 'loss': '3.5443'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '2.9032', 'loss_triplet': '0.5867', 'loss': '3.4900'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '1.2619', 'loss_triplet': '0.5530', 'loss': '1.8149'}
