SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '13.7988', 'loss_triplet': '1.0191', 'loss': '14.8179'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '13.0349', 'loss_triplet': '0.2201', 'loss': '13.2550'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.3181', 'loss_triplet': '0.4771', 'loss': '6.7952'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '7.5368', 'loss_triplet': '0.3780', 'loss': '7.9148'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '5.0654', 'loss_triplet': '0.1508', 'loss': '5.2162'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '5.4552', 'loss_triplet': '0.2108', 'loss': '5.6660'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '7.9513', 'loss_triplet': '0.6819', 'loss': '8.6332'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '3.2101', 'loss_triplet': '0.4652', 'loss': '3.6753'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '1.1753', 'loss_triplet': '0.2206', 'loss': '1.3959'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '2.8061', 'loss_triplet': '0.3122', 'loss': '3.1183'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '1.9608', 'loss_triplet': '0.1355', 'loss': '2.0962'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '1.1936', 'loss_triplet': '0.1338', 'loss': '1.3274'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.3377', 'loss_triplet': '0.3725', 'loss': '3.7102'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '0.6708', 'loss_triplet': '1.1321', 'loss': '1.8028'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.0223', 'loss_triplet': '1.4815', 'loss': '4.5039'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.0495', 'loss_triplet': '0.4618', 'loss': '1.5113'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '5.5657', 'loss_triplet': '0.4890', 'loss': '6.0547'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '2.1285', 'loss_triplet': '0.2237', 'loss': '2.3522'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.2003', 'loss_triplet': '0.2838', 'loss': '2.4842'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.7870', 'loss_triplet': '0.3018', 'loss': '3.0888'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '6.2802', 'loss_triplet': '0.2077', 'loss': '6.4879'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '6.6345', 'loss_triplet': '0.5099', 'loss': '7.1444'}
