SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '13.7988', 'loss': '13.7988'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '8.9367', 'loss': '8.9367'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.3156', 'loss': '6.3156'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '8.0632', 'loss': '8.0632'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '6.5235', 'loss': '6.5235'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '4.9868', 'loss': '4.9868'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '7.4419', 'loss': '7.4419'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '1.8216', 'loss': '1.8216'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '1.5347', 'loss': '1.5347'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '3.8041', 'loss': '3.8041'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '2.4197', 'loss': '2.4197'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '1.3094', 'loss': '1.3094'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '1.8489', 'loss': '1.8489'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '0.9429', 'loss': '0.9429'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '2.3817', 'loss': '2.3817'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.5531', 'loss': '1.5531'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '5.3730', 'loss': '5.3730'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '1.8474', 'loss': '1.8474'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.5721', 'loss': '2.5721'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.9281', 'loss': '2.9281'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '8.8309', 'loss': '8.8309'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '7.3999', 'loss': '7.3999'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '0.8882', 'loss': '0.8882'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '2.8356', 'loss': '2.8356'}
Val | Epoch: 1 | {'rmse': '14.407', 'pearson': '0.820', 'r2': '0.671', 'spearmanr': '0.706'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '3.5106', 'loss': '3.5106'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '7.8529', 'loss': '7.8529'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '1.6516', 'loss': '1.6516'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.6065', 'loss': '1.6065'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '0.6702', 'loss': '0.6702'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '2.2100', 'loss': '2.2100'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '0.7474', 'loss': '0.7474'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '1.2043', 'loss': '1.2043'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '0.7196', 'loss': '0.7196'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '2.1866', 'loss': '2.1866'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '1.6460', 'loss': '1.6460'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '0.7481', 'loss': '0.7481'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '3.8581', 'loss': '3.8581'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '1.8683', 'loss': '1.8683'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '0.9029', 'loss': '0.9029'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '1.7502', 'loss': '1.7502'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '2.6629', 'loss': '2.6629'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '1.0930', 'loss': '1.0930'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '1.9059', 'loss': '1.9059'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '1.5292', 'loss': '1.5292'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '2.1885', 'loss': '2.1885'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '3.6620', 'loss': '3.6620'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '7.7029', 'loss': '7.7029'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '0.6435', 'loss': '0.6435'}
Val | Epoch: 2 | {'rmse': '15.827', 'pearson': '0.783', 'r2': '0.603', 'spearmanr': '0.723'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '0.6147', 'loss': '0.6147'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '3.1075', 'loss': '3.1075'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '1.3068', 'loss': '1.3068'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '0.7565', 'loss': '0.7565'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '0.9206', 'loss': '0.9206'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '2.3852', 'loss': '2.3852'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '0.3219', 'loss': '0.3219'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '1.4853', 'loss': '1.4853'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '1.5530', 'loss': '1.5530'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '1.1080', 'loss': '1.1080'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '0.9132', 'loss': '0.9132'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '1.7813', 'loss': '1.7813'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '2.5768', 'loss': '2.5768'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '0.3208', 'loss': '0.3208'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '0.9259', 'loss': '0.9259'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '1.1172', 'loss': '1.1172'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '1.8382', 'loss': '1.8382'}
Train | Epoch: 3 | Step: 170 / 234 | {'loss_reg': '1.7952', 'loss': '1.7952'}
Train | Epoch: 3 | Step: 180 / 234 | {'loss_reg': '3.0723', 'loss': '3.0723'}
Train | Epoch: 3 | Step: 190 / 234 | {'loss_reg': '1.4936', 'loss': '1.4936'}
Train | Epoch: 3 | Step: 200 / 234 | {'loss_reg': '0.4816', 'loss': '0.4816'}
Train | Epoch: 3 | Step: 210 / 234 | {'loss_reg': '2.4978', 'loss': '2.4978'}
Train | Epoch: 3 | Step: 220 / 234 | {'loss_reg': '1.3615', 'loss': '1.3615'}
Train | Epoch: 3 | Step: 230 / 234 | {'loss_reg': '4.1671', 'loss': '4.1671'}
Val | Epoch: 3 | {'rmse': '14.703', 'pearson': '0.813', 'r2': '0.658', 'spearmanr': '0.748'}
Train | Epoch: 4 | Step: 0 / 234 | {'loss_reg': '8.5363', 'loss': '8.5363'}
