SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '9.2111', 'loss_triplet': '1.0300', 'loss': '10.2412'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '2.1535', 'loss_triplet': '0.3560', 'loss': '2.5095'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.2248', 'loss_triplet': '0.3766', 'loss': '6.6015'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '11.6782', 'loss_triplet': '0.1225', 'loss': '11.8008'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '5.0383', 'loss_triplet': '1.5532', 'loss': '6.5916'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.4208', 'loss_triplet': '1.0809', 'loss': '7.5016'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.1638', 'loss_triplet': '0.2691', 'loss': '4.4330'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '5.3419', 'loss_triplet': '0.5575', 'loss': '5.8994'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '4.6351', 'loss_triplet': '0.3324', 'loss': '4.9676'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '6.3240', 'loss_triplet': '0.1736', 'loss': '6.4977'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '8.0151', 'loss_triplet': '0.3657', 'loss': '8.3808'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '6.6047', 'loss_triplet': '0.2411', 'loss': '6.8458'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '3.1121', 'loss_triplet': '0.3136', 'loss': '3.4257'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '3.2244', 'loss_triplet': '0.3738', 'loss': '3.5983'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.2772', 'loss_triplet': '0.8262', 'loss': '4.1034'}
