SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '10.3390', 'loss': '10.3390'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '4.1709', 'loss': '4.1709'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '5.7903', 'loss': '5.7903'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '3.9015', 'loss': '3.9015'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '3.8164', 'loss': '3.8164'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '7.6842', 'loss': '7.6842'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '3.6164', 'loss': '3.6164'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '7.3664', 'loss': '7.3664'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '5.3183', 'loss': '5.3183'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '4.0146', 'loss': '4.0146'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '3.4606', 'loss': '3.4606'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.9375', 'loss': '3.9375'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '2.4015', 'loss': '2.4015'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '2.0925', 'loss': '2.0925'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '4.8821', 'loss': '4.8821'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '4.7686', 'loss': '4.7686'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '2.7359', 'loss': '2.7359'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '3.0112', 'loss': '3.0112'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '1.8209', 'loss': '1.8209'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '1.7508', 'loss': '1.7508'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.4435', 'loss': '2.4435'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '2.3221', 'loss': '2.3221'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '1.1939', 'loss': '1.1939'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.6328', 'loss': '1.6328'}
Val | Epoch: 1 | {'rmse': '15.381', 'pearson': '0.820', 'r2': '0.600', 'spearmanr': '0.828'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '0.8719', 'loss': '0.8719'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '1.6444', 'loss': '1.6444'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '4.8862', 'loss': '4.8862'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.8064', 'loss': '1.8064'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '6.5939', 'loss': '6.5939'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '2.1220', 'loss': '2.1220'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.3829', 'loss': '1.3829'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '1.7433', 'loss': '1.7433'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '1.6578', 'loss': '1.6578'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '3.8397', 'loss': '3.8397'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '0.7460', 'loss': '0.7460'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '1.8293', 'loss': '1.8293'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '0.8926', 'loss': '0.8926'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '1.3083', 'loss': '1.3083'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '3.1741', 'loss': '3.1741'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '1.7610', 'loss': '1.7610'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '1.2212', 'loss': '1.2212'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '1.1701', 'loss': '1.1701'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '1.1558', 'loss': '1.1558'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '2.5319', 'loss': '2.5319'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '3.7989', 'loss': '3.7989'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '6.6777', 'loss': '6.6777'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '1.7397', 'loss': '1.7397'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '1.4868', 'loss': '1.4868'}
Val | Epoch: 2 | {'rmse': '16.715', 'pearson': '0.779', 'r2': '0.527', 'spearmanr': '0.803'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '1.8795', 'loss': '1.8795'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '1.0365', 'loss': '1.0365'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '0.6559', 'loss': '0.6559'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '0.7826', 'loss': '0.7826'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '1.0074', 'loss': '1.0074'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '1.8531', 'loss': '1.8531'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '2.0300', 'loss': '2.0300'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '3.3066', 'loss': '3.3066'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '1.9654', 'loss': '1.9654'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '0.5664', 'loss': '0.5664'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '1.6102', 'loss': '1.6102'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '0.4881', 'loss': '0.4881'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '2.0071', 'loss': '2.0071'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '2.3656', 'loss': '2.3656'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '0.9151', 'loss': '0.9151'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '2.3827', 'loss': '2.3827'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '0.8797', 'loss': '0.8797'}
