SEED FROM ARGS.
Train | Epoch: 1 | Time: 2.160720109939575 | Step: 0 / 285 | {'loss_reg': '0.1043', 'loss': '0.1043'}
Train | Epoch: 1 | Time: 9.425301551818848 | Step: 10 / 285 | {'loss_reg': '0.0793', 'loss': '0.0793'}
Train | Epoch: 1 | Time: 9.037719249725342 | Step: 20 / 285 | {'loss_reg': '0.0798', 'loss': '0.0798'}
Train | Epoch: 1 | Time: 9.106279373168945 | Step: 30 / 285 | {'loss_reg': '0.0715', 'loss': '0.0715'}
Train | Epoch: 1 | Time: 9.347988843917847 | Step: 40 / 285 | {'loss_reg': '0.0705', 'loss': '0.0705'}
Train | Epoch: 1 | Time: 9.433145761489868 | Step: 50 / 285 | {'loss_reg': '0.0702', 'loss': '0.0702'}
Train | Epoch: 1 | Time: 11.230034828186035 | Step: 60 / 285 | {'loss_reg': '0.0682', 'loss': '0.0682'}
Train | Epoch: 1 | Time: 9.928951501846313 | Step: 70 / 285 | {'loss_reg': '0.0678', 'loss': '0.0678'}
Train | Epoch: 1 | Time: 9.41480803489685 | Step: 80 / 285 | {'loss_reg': '0.0667', 'loss': '0.0667'}
Train | Epoch: 1 | Time: 9.564931869506836 | Step: 90 / 285 | {'loss_reg': '0.0647', 'loss': '0.0647'}
Train | Epoch: 1 | Time: 9.186731815338135 | Step: 100 / 285 | {'loss_reg': '0.0637', 'loss': '0.0637'}
Train | Epoch: 1 | Time: 9.584129571914673 | Step: 110 / 285 | {'loss_reg': '0.0615', 'loss': '0.0615'}
Train | Epoch: 1 | Time: 9.583526372909546 | Step: 120 / 285 | {'loss_reg': '0.0629', 'loss': '0.0629'}
Train | Epoch: 1 | Time: 9.007364749908447 | Step: 130 / 285 | {'loss_reg': '0.0612', 'loss': '0.0612'}
Train | Epoch: 1 | Time: 9.192899942398071 | Step: 140 / 285 | {'loss_reg': '0.0624', 'loss': '0.0624'}
Train | Epoch: 1 | Time: 9.613054275512695 | Step: 150 / 285 | {'loss_reg': '0.0591', 'loss': '0.0591'}
Train | Epoch: 1 | Time: 9.418353080749512 | Step: 160 / 285 | {'loss_reg': '0.0577', 'loss': '0.0577'}
Train | Epoch: 1 | Time: 9.106943130493164 | Step: 170 / 285 | {'loss_reg': '0.0560', 'loss': '0.0560'}
Train | Epoch: 1 | Time: 8.980678081512451 | Step: 180 / 285 | {'loss_reg': '0.0556', 'loss': '0.0556'}
Train | Epoch: 1 | Time: 9.200446605682373 | Step: 190 / 285 | {'loss_reg': '0.0569', 'loss': '0.0569'}
Train | Epoch: 1 | Time: 9.196797609329224 | Step: 200 / 285 | {'loss_reg': '0.0550', 'loss': '0.0550'}
Train | Epoch: 1 | Time: 9.227824211120605 | Step: 210 / 285 | {'loss_reg': '0.0573', 'loss': '0.0573'}
Train | Epoch: 1 | Time: 9.01904559135437 | Step: 220 / 285 | {'loss_reg': '0.0542', 'loss': '0.0542'}
Train | Epoch: 1 | Time: 9.313594341278076 | Step: 230 / 285 | {'loss_reg': '0.0530', 'loss': '0.0530'}
Train | Epoch: 1 | Time: 9.307043075561523 | Step: 240 / 285 | {'loss_reg': '0.0504', 'loss': '0.0504'}
Train | Epoch: 1 | Time: 9.084619283676147 | Step: 250 / 285 | {'loss_reg': '0.0510', 'loss': '0.0510'}
Train | Epoch: 1 | Time: 9.118537664413452 | Step: 260 / 285 | {'loss_reg': '0.0488', 'loss': '0.0488'}
Train | Epoch: 1 | Time: 9.200719356536865 | Step: 270 / 285 | {'loss_reg': '0.0460', 'loss': '0.0460'}
Train | Epoch: 1 | Time: 9.323155641555786 | Step: 280 / 285 | {'loss_reg': '0.0483', 'loss': '0.0483'}
Val | Epoch: 1 | {'rmse': '23.027', 'pearson': '0.651', 'r2': '0.167', 'spearmanr': '0.673'}
Train | Epoch: 2 | Time: 0.9398062229156494 | Step: 0 / 285 | {'loss_reg': '0.0435', 'loss': '0.0435'}
Train | Epoch: 2 | Time: 8.72471809387207 | Step: 10 / 285 | {'loss_reg': '0.0442', 'loss': '0.0442'}
Train | Epoch: 2 | Time: 8.835451364517212 | Step: 20 / 285 | {'loss_reg': '0.0418', 'loss': '0.0418'}
Train | Epoch: 2 | Time: 9.121243953704834 | Step: 30 / 285 | {'loss_reg': '0.0416', 'loss': '0.0416'}
Train | Epoch: 2 | Time: 9.015841484069824 | Step: 40 / 285 | {'loss_reg': '0.0418', 'loss': '0.0418'}
Train | Epoch: 2 | Time: 9.344871520996094 | Step: 50 / 285 | {'loss_reg': '0.0390', 'loss': '0.0390'}
Train | Epoch: 2 | Time: 9.317914962768555 | Step: 60 / 285 | {'loss_reg': '0.0380', 'loss': '0.0380'}
Train | Epoch: 2 | Time: 9.35477876663208 | Step: 70 / 285 | {'loss_reg': '0.0368', 'loss': '0.0368'}
Train | Epoch: 2 | Time: 9.482287406921387 | Step: 80 / 285 | {'loss_reg': '0.0402', 'loss': '0.0402'}
Train | Epoch: 2 | Time: 9.49092698097229 | Step: 90 / 285 | {'loss_reg': '0.0360', 'loss': '0.0360'}
Train | Epoch: 2 | Time: 9.012292861938477 | Step: 100 / 285 | {'loss_reg': '0.0353', 'loss': '0.0353'}
Train | Epoch: 2 | Time: 8.77226734161377 | Step: 110 / 285 | {'loss_reg': '0.0366', 'loss': '0.0366'}
Train | Epoch: 2 | Time: 9.187494277954102 | Step: 120 / 285 | {'loss_reg': '0.0346', 'loss': '0.0346'}
Train | Epoch: 2 | Time: 9.488090991973877 | Step: 130 / 285 | {'loss_reg': '0.0329', 'loss': '0.0329'}
Train | Epoch: 2 | Time: 8.931435823440552 | Step: 140 / 285 | {'loss_reg': '0.0362', 'loss': '0.0362'}
Train | Epoch: 2 | Time: 8.757160425186157 | Step: 150 / 285 | {'loss_reg': '0.0353', 'loss': '0.0353'}
Train | Epoch: 2 | Time: 9.304818391799927 | Step: 160 / 285 | {'loss_reg': '0.0330', 'loss': '0.0330'}
Train | Epoch: 2 | Time: 9.143206596374512 | Step: 170 / 285 | {'loss_reg': '0.0351', 'loss': '0.0351'}
Train | Epoch: 2 | Time: 9.259342670440674 | Step: 180 / 285 | {'loss_reg': '0.0363', 'loss': '0.0363'}
Train | Epoch: 2 | Time: 8.868999719619751 | Step: 190 / 285 | {'loss_reg': '0.0319', 'loss': '0.0319'}
Train | Epoch: 2 | Time: 8.735567331314087 | Step: 200 / 285 | {'loss_reg': '0.0333', 'loss': '0.0333'}
Train | Epoch: 2 | Time: 8.533517122268677 | Step: 210 / 285 | {'loss_reg': '0.0335', 'loss': '0.0335'}
Train | Epoch: 2 | Time: 8.782960176467896 | Step: 220 / 285 | {'loss_reg': '0.0313', 'loss': '0.0313'}
Train | Epoch: 2 | Time: 9.350032329559326 | Step: 230 / 285 | {'loss_reg': '0.0326', 'loss': '0.0326'}
Train | Epoch: 2 | Time: 10.390321254730225 | Step: 240 / 285 | {'loss_reg': '0.0337', 'loss': '0.0337'}
Train | Epoch: 2 | Time: 11.048326253890991 | Step: 250 / 285 | {'loss_reg': '0.0319', 'loss': '0.0319'}
Train | Epoch: 2 | Time: 9.161794185638428 | Step: 260 / 285 | {'loss_reg': '0.0314', 'loss': '0.0314'}
Train | Epoch: 2 | Time: 9.033169746398926 | Step: 270 / 285 | {'loss_reg': '0.0314', 'loss': '0.0314'}
Train | Epoch: 2 | Time: 9.109966039657593 | Step: 280 / 285 | {'loss_reg': '0.0309', 'loss': '0.0309'}
Val | Epoch: 2 | {'rmse': '15.782', 'pearson': '0.790', 'r2': '0.609', 'spearmanr': '0.809'}
Train | Epoch: 3 | Time: 0.7983241081237793 | Step: 0 / 285 | {'loss_reg': '0.0311', 'loss': '0.0311'}
Train | Epoch: 3 | Time: 8.655858516693115 | Step: 10 / 285 | {'loss_reg': '0.0301', 'loss': '0.0301'}
Train | Epoch: 3 | Time: 8.335056066513062 | Step: 20 / 285 | {'loss_reg': '0.0297', 'loss': '0.0297'}
Train | Epoch: 3 | Time: 8.794503450393677 | Step: 30 / 285 | {'loss_reg': '0.0291', 'loss': '0.0291'}
Train | Epoch: 3 | Time: 9.259159326553345 | Step: 40 / 285 | {'loss_reg': '0.0291', 'loss': '0.0291'}
Train | Epoch: 3 | Time: 9.52249813079834 | Step: 50 / 285 | {'loss_reg': '0.0290', 'loss': '0.0290'}
Train | Epoch: 3 | Time: 10.045675039291382 | Step: 60 / 285 | {'loss_reg': '0.0311', 'loss': '0.0311'}
Train | Epoch: 3 | Time: 9.364330053329468 | Step: 70 / 285 | {'loss_reg': '0.0303', 'loss': '0.0303'}
Train | Epoch: 3 | Time: 9.237531185150146 | Step: 80 / 285 | {'loss_reg': '0.0296', 'loss': '0.0296'}
Train | Epoch: 3 | Time: 9.635556697845459 | Step: 90 / 285 | {'loss_reg': '0.0294', 'loss': '0.0294'}
Train | Epoch: 3 | Time: 9.476061344146729 | Step: 100 / 285 | {'loss_reg': '0.0295', 'loss': '0.0295'}
Train | Epoch: 3 | Time: 9.262953519821167 | Step: 110 / 285 | {'loss_reg': '0.0301', 'loss': '0.0301'}
Train | Epoch: 3 | Time: 8.815810203552246 | Step: 120 / 285 | {'loss_reg': '0.0303', 'loss': '0.0303'}
Train | Epoch: 3 | Time: 9.149972438812256 | Step: 130 / 285 | {'loss_reg': '0.0294', 'loss': '0.0294'}
Train | Epoch: 3 | Time: 9.615939378738403 | Step: 140 / 285 | {'loss_reg': '0.0311', 'loss': '0.0311'}
Train | Epoch: 3 | Time: 10.432493925094604 | Step: 150 / 285 | {'loss_reg': '0.0289', 'loss': '0.0289'}
Train | Epoch: 3 | Time: 8.826615571975708 | Step: 160 / 285 | {'loss_reg': '0.0300', 'loss': '0.0300'}
Train | Epoch: 3 | Time: 9.236562013626099 | Step: 170 / 285 | {'loss_reg': '0.0297', 'loss': '0.0297'}
Train | Epoch: 3 | Time: 9.558982133865356 | Step: 180 / 285 | {'loss_reg': '0.0311', 'loss': '0.0311'}
