SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '6.1190', 'loss': '6.1190'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '6.8221', 'loss': '6.8221'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '7.1381', 'loss': '7.1381'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.2327', 'loss': '6.2327'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '7.4064', 'loss': '7.4064'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '6.2156', 'loss': '6.2156'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '1.0527', 'loss': '1.0527'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '5.5515', 'loss': '5.5515'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '5.7638', 'loss': '5.7638'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '4.8215', 'loss': '4.8215'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '3.9406', 'loss': '3.9406'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '5.7947', 'loss': '5.7947'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '4.8820', 'loss': '4.8820'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '7.0638', 'loss': '7.0638'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '7.1306', 'loss': '7.1306'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '6.1762', 'loss': '6.1762'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '4.7849', 'loss': '4.7849'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '4.6403', 'loss': '4.6403'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.1622', 'loss': '2.1622'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '4.8143', 'loss': '4.8143'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.5968', 'loss': '2.5968'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '4.2119', 'loss': '4.2119'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '1.5076', 'loss': '1.5076'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '2.4613', 'loss': '2.4613'}
Val | Epoch: 1 | {'rmse': '15.754', 'pearson': '0.800', 'r2': '0.545', 'spearmanr': '0.715'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '4.2182', 'loss': '4.2182'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '2.2428', 'loss': '2.2428'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '1.9257', 'loss': '1.9257'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.3893', 'loss': '1.3893'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '2.0830', 'loss': '2.0830'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '2.1609', 'loss': '2.1609'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.1199', 'loss': '1.1199'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '1.2686', 'loss': '1.2686'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '0.8948', 'loss': '0.8948'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '2.7713', 'loss': '2.7713'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '2.0650', 'loss': '2.0650'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '0.8172', 'loss': '0.8172'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '0.7444', 'loss': '0.7444'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '1.1143', 'loss': '1.1143'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '3.0625', 'loss': '3.0625'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '0.6363', 'loss': '0.6363'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '3.6728', 'loss': '3.6728'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '2.1561', 'loss': '2.1561'}
Train | Epoch: 2 | Step: 180 / 234 | {'loss_reg': '1.1199', 'loss': '1.1199'}
Train | Epoch: 2 | Step: 190 / 234 | {'loss_reg': '1.0234', 'loss': '1.0234'}
Train | Epoch: 2 | Step: 200 / 234 | {'loss_reg': '0.7823', 'loss': '0.7823'}
Train | Epoch: 2 | Step: 210 / 234 | {'loss_reg': '1.5920', 'loss': '1.5920'}
Train | Epoch: 2 | Step: 220 / 234 | {'loss_reg': '8.4388', 'loss': '8.4388'}
Train | Epoch: 2 | Step: 230 / 234 | {'loss_reg': '1.4955', 'loss': '1.4955'}
Val | Epoch: 2 | {'rmse': '12.950', 'pearson': '0.838', 'r2': '0.693', 'spearmanr': '0.726'}
Train | Epoch: 3 | Step: 0 / 234 | {'loss_reg': '0.9124', 'loss': '0.9124'}
Train | Epoch: 3 | Step: 10 / 234 | {'loss_reg': '2.1097', 'loss': '2.1097'}
Train | Epoch: 3 | Step: 20 / 234 | {'loss_reg': '0.5120', 'loss': '0.5120'}
Train | Epoch: 3 | Step: 30 / 234 | {'loss_reg': '8.7322', 'loss': '8.7322'}
Train | Epoch: 3 | Step: 40 / 234 | {'loss_reg': '2.2401', 'loss': '2.2401'}
Train | Epoch: 3 | Step: 50 / 234 | {'loss_reg': '0.7106', 'loss': '0.7106'}
Train | Epoch: 3 | Step: 60 / 234 | {'loss_reg': '1.0664', 'loss': '1.0664'}
Train | Epoch: 3 | Step: 70 / 234 | {'loss_reg': '0.4020', 'loss': '0.4020'}
Train | Epoch: 3 | Step: 80 / 234 | {'loss_reg': '0.7689', 'loss': '0.7689'}
Train | Epoch: 3 | Step: 90 / 234 | {'loss_reg': '0.2747', 'loss': '0.2747'}
Train | Epoch: 3 | Step: 100 / 234 | {'loss_reg': '1.6808', 'loss': '1.6808'}
Train | Epoch: 3 | Step: 110 / 234 | {'loss_reg': '0.9182', 'loss': '0.9182'}
Train | Epoch: 3 | Step: 120 / 234 | {'loss_reg': '1.8806', 'loss': '1.8806'}
Train | Epoch: 3 | Step: 130 / 234 | {'loss_reg': '0.8646', 'loss': '0.8646'}
Train | Epoch: 3 | Step: 140 / 234 | {'loss_reg': '2.2075', 'loss': '2.2075'}
Train | Epoch: 3 | Step: 150 / 234 | {'loss_reg': '1.7286', 'loss': '1.7286'}
Train | Epoch: 3 | Step: 160 / 234 | {'loss_reg': '1.0810', 'loss': '1.0810'}
Train | Epoch: 3 | Step: 170 / 234 | {'loss_reg': '0.6679', 'loss': '0.6679'}
Train | Epoch: 3 | Step: 180 / 234 | {'loss_reg': '0.2248', 'loss': '0.2248'}
Train | Epoch: 3 | Step: 190 / 234 | {'loss_reg': '5.9728', 'loss': '5.9728'}
Train | Epoch: 3 | Step: 200 / 234 | {'loss_reg': '0.9312', 'loss': '0.9312'}
Train | Epoch: 3 | Step: 210 / 234 | {'loss_reg': '0.8114', 'loss': '0.8114'}
Train | Epoch: 3 | Step: 220 / 234 | {'loss_reg': '1.2743', 'loss': '1.2743'}
Train | Epoch: 3 | Step: 230 / 234 | {'loss_reg': '2.2945', 'loss': '2.2945'}
Val | Epoch: 3 | {'rmse': '12.550', 'pearson': '0.852', 'r2': '0.711', 'spearmanr': '0.806'}
Train | Epoch: 4 | Step: 0 / 234 | {'loss_reg': '1.5311', 'loss': '1.5311'}
Train | Epoch: 4 | Step: 10 / 234 | {'loss_reg': '1.2218', 'loss': '1.2218'}
Train | Epoch: 4 | Step: 20 / 234 | {'loss_reg': '5.9175', 'loss': '5.9175'}
Train | Epoch: 4 | Step: 30 / 234 | {'loss_reg': '4.3779', 'loss': '4.3779'}
Train | Epoch: 4 | Step: 40 / 234 | {'loss_reg': '0.4826', 'loss': '0.4826'}
Train | Epoch: 4 | Step: 50 / 234 | {'loss_reg': '0.6986', 'loss': '0.6986'}
Train | Epoch: 4 | Step: 60 / 234 | {'loss_reg': '1.6358', 'loss': '1.6358'}
Train | Epoch: 4 | Step: 70 / 234 | {'loss_reg': '1.1924', 'loss': '1.1924'}
Train | Epoch: 4 | Step: 80 / 234 | {'loss_reg': '2.1931', 'loss': '2.1931'}
