SEED FROM ARGS.
Train | Epoch: 1 | Step: 0 / 234 | {'loss_reg': '14.4279', 'loss_triplet': '1.0487', 'loss': '15.4766'}
Train | Epoch: 1 | Step: 10 / 234 | {'loss_reg': '2.4875', 'loss_triplet': '0.2272', 'loss': '2.7146'}
Train | Epoch: 1 | Step: 20 / 234 | {'loss_reg': '6.2961', 'loss_triplet': '0.3537', 'loss': '6.6499'}
Train | Epoch: 1 | Step: 30 / 234 | {'loss_reg': '6.1314', 'loss_triplet': '0.3789', 'loss': '6.5103'}
Train | Epoch: 1 | Step: 40 / 234 | {'loss_reg': '4.1107', 'loss_triplet': '0.2748', 'loss': '4.3854'}
Train | Epoch: 1 | Step: 50 / 234 | {'loss_reg': '7.1666', 'loss_triplet': '0.1264', 'loss': '7.2930'}
Train | Epoch: 1 | Step: 60 / 234 | {'loss_reg': '4.0260', 'loss_triplet': '0.2574', 'loss': '4.2833'}
Train | Epoch: 1 | Step: 70 / 234 | {'loss_reg': '10.8246', 'loss_triplet': '0.1445', 'loss': '10.9692'}
Train | Epoch: 1 | Step: 80 / 234 | {'loss_reg': '1.0452', 'loss_triplet': '0.1480', 'loss': '1.1932'}
Train | Epoch: 1 | Step: 90 / 234 | {'loss_reg': '6.2254', 'loss_triplet': '0.5030', 'loss': '6.7284'}
Train | Epoch: 1 | Step: 100 / 234 | {'loss_reg': '4.2490', 'loss_triplet': '0.8191', 'loss': '5.0681'}
Train | Epoch: 1 | Step: 110 / 234 | {'loss_reg': '3.3243', 'loss_triplet': '0.3342', 'loss': '3.6585'}
Train | Epoch: 1 | Step: 120 / 234 | {'loss_reg': '6.0956', 'loss_triplet': '0.5524', 'loss': '6.6480'}
Train | Epoch: 1 | Step: 130 / 234 | {'loss_reg': '4.2682', 'loss_triplet': '0.5350', 'loss': '4.8032'}
Train | Epoch: 1 | Step: 140 / 234 | {'loss_reg': '3.0556', 'loss_triplet': '0.4992', 'loss': '3.5547'}
Train | Epoch: 1 | Step: 150 / 234 | {'loss_reg': '1.7991', 'loss_triplet': '0.2178', 'loss': '2.0169'}
Train | Epoch: 1 | Step: 160 / 234 | {'loss_reg': '3.3006', 'loss_triplet': '0.4258', 'loss': '3.7264'}
Train | Epoch: 1 | Step: 170 / 234 | {'loss_reg': '1.5211', 'loss_triplet': '0.2119', 'loss': '1.7330'}
Train | Epoch: 1 | Step: 180 / 234 | {'loss_reg': '2.2429', 'loss_triplet': '0.4224', 'loss': '2.6652'}
Train | Epoch: 1 | Step: 190 / 234 | {'loss_reg': '2.2892', 'loss_triplet': '0.6017', 'loss': '2.8908'}
Train | Epoch: 1 | Step: 200 / 234 | {'loss_reg': '2.8157', 'loss_triplet': '0.3876', 'loss': '3.2032'}
Train | Epoch: 1 | Step: 210 / 234 | {'loss_reg': '3.5474', 'loss_triplet': '0.2504', 'loss': '3.7979'}
Train | Epoch: 1 | Step: 220 / 234 | {'loss_reg': '1.4607', 'loss_triplet': '1.4734', 'loss': '2.9341'}
Train | Epoch: 1 | Step: 230 / 234 | {'loss_reg': '1.7520', 'loss_triplet': '0.3386', 'loss': '2.0906'}
Val | Epoch: 1 | {'rmse': '12.996', 'pearson': '0.888', 'r2': '0.751', 'spearmanr': '0.795'}
Train | Epoch: 2 | Step: 0 / 234 | {'loss_reg': '2.1474', 'loss_triplet': '0.3218', 'loss': '2.4692'}
Train | Epoch: 2 | Step: 10 / 234 | {'loss_reg': '0.7247', 'loss_triplet': '0.1703', 'loss': '0.8951'}
Train | Epoch: 2 | Step: 20 / 234 | {'loss_reg': '2.9473', 'loss_triplet': '0.1786', 'loss': '3.1258'}
Train | Epoch: 2 | Step: 30 / 234 | {'loss_reg': '1.4760', 'loss_triplet': '0.7722', 'loss': '2.2483'}
Train | Epoch: 2 | Step: 40 / 234 | {'loss_reg': '1.8795', 'loss_triplet': '0.1791', 'loss': '2.0586'}
Train | Epoch: 2 | Step: 50 / 234 | {'loss_reg': '2.3996', 'loss_triplet': '0.1690', 'loss': '2.5686'}
Train | Epoch: 2 | Step: 60 / 234 | {'loss_reg': '1.0627', 'loss_triplet': '0.2339', 'loss': '1.2966'}
Train | Epoch: 2 | Step: 70 / 234 | {'loss_reg': '7.4148', 'loss_triplet': '0.1115', 'loss': '7.5263'}
Train | Epoch: 2 | Step: 80 / 234 | {'loss_reg': '1.2991', 'loss_triplet': '0.4697', 'loss': '1.7688'}
Train | Epoch: 2 | Step: 90 / 234 | {'loss_reg': '1.3245', 'loss_triplet': '0.1786', 'loss': '1.5031'}
Train | Epoch: 2 | Step: 100 / 234 | {'loss_reg': '1.5760', 'loss_triplet': '0.1771', 'loss': '1.7531'}
Train | Epoch: 2 | Step: 110 / 234 | {'loss_reg': '0.9447', 'loss_triplet': '0.3134', 'loss': '1.2580'}
Train | Epoch: 2 | Step: 120 / 234 | {'loss_reg': '1.8128', 'loss_triplet': '0.3733', 'loss': '2.1861'}
Train | Epoch: 2 | Step: 130 / 234 | {'loss_reg': '1.7423', 'loss_triplet': '0.1817', 'loss': '1.9241'}
Train | Epoch: 2 | Step: 140 / 234 | {'loss_reg': '1.2989', 'loss_triplet': '0.1788', 'loss': '1.4776'}
Train | Epoch: 2 | Step: 150 / 234 | {'loss_reg': '5.6127', 'loss_triplet': '1.2078', 'loss': '6.8205'}
Train | Epoch: 2 | Step: 160 / 234 | {'loss_reg': '2.0200', 'loss_triplet': '0.3641', 'loss': '2.3841'}
Train | Epoch: 2 | Step: 170 / 234 | {'loss_reg': '3.8918', 'loss_triplet': '0.3859', 'loss': '4.2777'}
